ncessch,year,%Female,%Male
61293001470.0,2017,0.4808362369337979,0.519163763066202
61323001504.0,2011,0.5032467532467533,0.4967532467532468
61336001510.0,2011,0.504014272970562,0.495985727029438
61336001510.0,2013,0.49314499376817617,0.5068550062318239
61336001510.0,2015,0.48502495840266224,0.5149750415973378
61336001510.0,2017,0.48604651162790696,0.513953488372093
61336001516.0,2011,0.5031228313671062,0.49687716863289383
61336001516.0,2013,0.49249463902787705,0.507505360972123
61336001516.0,2015,0.5,0.5
61336001516.0,2017,0.4830113257828115,0.5169886742171885
61336010429.0,2011,0.5132250580046404,0.48677494199535964
61336010429.0,2013,0.516710875331565,0.483289124668435
61336010429.0,2015,0.4991807755324959,0.500819224467504
61336010429.0,2017,0.5070806100217865,0.4929193899782135
61336013081.0,2015,0.5092879256965944,0.4907120743034056
61336013081.0,2017,0.5013661202185792,0.49863387978142076
61347001533.0,2013,0.45217391304347826,0.5478260869565217
61347001533.0,2015,0.5246636771300448,0.47533632286995514
61347001533.0,2017,0.4796380090497738,0.5203619909502263
61347001536.0,2011,0.4327731092436975,0.5672268907563025
61347001536.0,2013,0.5,0.5
61347001536.0,2015,0.48559670781893005,0.51440329218107
61347001536.0,2017,0.5622317596566524,0.43776824034334766
61353001545.0,2011,0.4746932515337423,0.5253067484662577
61353001545.0,2013,0.48533786655333616,0.5146621334466638
61353001545.0,2015,0.4825918762088975,0.5174081237911026
61353001545.0,2017,0.45848191543555783,0.5415180845644422
61353005258.0,2011,0.5806451612903226,0.41935483870967744
61353005258.0,2013,0.5517241379310345,0.4482758620689655
61353005258.0,2015,0.6915887850467289,0.308411214953271
61380001555.0,2011,0.4822834645669291,0.5177165354330708
61380001555.0,2013,0.48166501486620417,0.5183349851337958
61380001555.0,2015,0.500507614213198,0.49949238578680205
61380001555.0,2017,0.4766791044776119,0.523320895522388
61384001561.0,2011,0.4831804281345566,0.5168195718654435
61384001561.0,2013,0.4498567335243553,0.5501432664756447
61384001561.0,2015,0.47058823529411764,0.5294117647058824
61384001561.0,2017,0.4675716440422323,0.5324283559577677
61389001568.0,2011,0.4745475113122172,0.5254524886877828
61389001568.0,2013,0.48675691583284286,0.5132430841671571
61389001568.0,2015,0.48132780082987553,0.5186721991701245
61389001568.0,2017,0.47656691134952006,0.52343308865048
61389001570.0,2011,0.4901564866229177,0.5098435133770823
61389001570.0,2013,0.46524064171123,0.5347593582887701
61389001570.0,2015,0.4682608695652174,0.5317391304347826
61389001570.0,2017,0.4762886597938144,0.5237113402061856
61389008280.0,2017,0.43023255813953487,0.5930232558139535
61389009821.0,2017,0.6190476190476191,0.38095238095238093
61389011932.0,2011,0.5031623330990864,0.4968376669009136
61389011932.0,2013,0.5041208791208791,0.4958791208791209
61389011932.0,2015,0.4883292383292383,0.5116707616707616
61389011932.0,2017,0.5063924402445803,0.4936075597554197
61392001589.0,2011,0.49498997995991983,0.5050100200400801
61392001589.0,2013,0.4860606060606061,0.5139393939393939
61392001589.0,2015,0.49761146496815284,0.5023885350318471
61392001589.0,2017,0.49575757575757573,0.5042424242424243
61392008290.0,2011,0.509090909090909,0.4909090909090909
61392008290.0,2013,0.49277754849360295,0.507222451506397
61392008290.0,2015,0.47818648417450815,0.5218135158254918
61392008290.0,2017,0.4981238273921201,0.50187617260788
61392010301.0,2011,0.504652028284332,0.495347971715668
61392010301.0,2013,0.4866504854368932,0.5133495145631068
61392010301.0,2015,0.4898132427843803,0.5101867572156197
61392010301.0,2017,0.471511888739345,0.528488111260655
61392011099.0,2011,0.4927477840451249,0.5072522159548751
61392011099.0,2013,0.48312322082147213,0.5168767791785278
61392011099.0,2015,0.4938675388389207,0.5061324611610794
61392011099.0,2017,0.4908637873754153,0.5091362126245847
61392012517.0,2011,0.45540796963946867,0.5445920303605313
61392012517.0,2013,0.4676056338028169,0.532394366197183
61392012517.0,2015,0.46535626535626534,0.5346437346437346
61392012517.0,2017,0.4823182711198428,0.5176817288801572
61407001610.0,2011,0.49613899613899615,0.5038610038610039
61407001610.0,2013,0.5366795366795367,0.46332046332046334
61407001610.0,2015,0.5240963855421686,0.4759036144578313
61407001610.0,2017,0.4774436090225564,0.5225563909774437
61419001620.0,2011,0.5006134969325153,0.49938650306748467
61419001620.0,2013,0.5284474445515911,0.47155255544840885
61419001620.0,2015,0.5087310826542492,0.4912689173457509
61419001620.0,2017,0.4747847478474785,0.5252152521525215
61425001638.0,2011,0.49774436090225566,0.5022556390977444
61425001638.0,2013,0.4871060171919771,0.5128939828080229
61425001638.0,2015,0.4882198952879581,0.5117801047120419
61425001638.0,2017,0.48244473342002603,0.517555266579974
61440001654.0,2011,0.4623115577889447,0.5376884422110553
61440001654.0,2013,0.46938775510204084,0.5306122448979592
61440001654.0,2015,0.4684512428298279,0.5315487571701721
61440001654.0,2017,0.4820333041191937,0.5179666958808063
61440001671.0,2011,0.5100671140939598,0.4899328859060403
61440001671.0,2013,0.4993116108306563,0.5006883891693438
61440001671.0,2015,0.49272807404142793,0.5072719259585721
61440001671.0,2017,0.5069826491747779,0.4930173508252222
61440001672.0,2011,0.4589928057553957,0.5410071942446043
61440001672.0,2013,0.45641389085754785,0.5435861091424522
61440001672.0,2015,0.45351312987934705,0.5464868701206529
61440001672.0,2017,0.5007183908045977,0.4992816091954023
61440001678.0,2011,0.4697653429602888,0.5302346570397112
61440001678.0,2013,0.48088438507600184,0.5191156149239982
61440001678.0,2015,0.4792671166827387,0.5207328833172613
61440001678.0,2017,0.4789708065314201,0.5210291934685799
61440001692.0,2011,0.4697674418604651,0.5302325581395348
61440001692.0,2013,0.47880434782608694,0.5211956521739131
61440001692.0,2015,0.4803063457330416,0.5196936542669585
61440001692.0,2017,0.5069480185280494,0.4930519814719506
61440007479.0,2015,0.45901639344262296,0.5409836065573771
61440007479.0,2017,0.44668587896253603,0.553314121037464
61443001695.0,2011,0.4929282346778418,0.5070717653221583
61443001695.0,2013,0.4834054834054834,0.5165945165945166
61443001695.0,2015,0.48398576512455516,0.5160142348754448
61443001695.0,2017,0.4738675958188153,0.5261324041811847
61443001696.0,2011,0.4783702213279678,0.5216297786720322
61443001696.0,2013,0.4737631184407796,0.5262368815592204
61443001696.0,2015,0.4740061162079511,0.5259938837920489
61443001696.0,2017,0.48092322185586434,0.5190767781441357
61443001697.0,2011,0.4937365010799136,0.5062634989200864
61443001697.0,2013,0.4815436241610738,0.5184563758389261
61443001697.0,2015,0.471530999578237,0.5284690004217629
61443001697.0,2017,0.47838499184339317,0.5216150081566069
61443001698.0,2011,0.4865771812080537,0.5134228187919463
61443001698.0,2013,0.4881847475832438,0.5118152524167562
61443001698.0,2015,0.48739495798319327,0.5126050420168067
61443001698.0,2017,0.48917748917748916,0.5108225108225108
61443001699.0,2011,0.4942254082039028,0.5057745917960972
61443001699.0,2013,0.5080645161290323,0.49193548387096775
61443001699.0,2015,0.4944110060189166,0.5055889939810834
61443001699.0,2017,0.4919831223628692,0.5080168776371308
61455001711.0,2011,0.4852998823990592,0.5147001176009408
61455001711.0,2013,0.48804554079696394,0.5119544592030361
61455001711.0,2015,0.5051117001135933,0.49488829988640665
61455001711.0,2017,0.4930232558139535,0.5069767441860465
61455001723.0,2011,0.533272974196469,0.46672702580353104
61455001723.0,2013,0.5090751944684528,0.4909248055315471
61455001723.0,2015,0.5150684931506849,0.4849315068493151
61455001723.0,2017,0.5085603112840467,0.4914396887159533
61455001730.0,2011,0.4894322420223788,0.5105677579776212
61455001730.0,2013,0.48198970840480276,0.5180102915951973
61455001730.0,2015,0.4881889763779528,0.5118110236220472
61455001730.0,2017,0.47651618787049704,0.523483812129503
61455001737.0,2011,0.4553812871822607,0.5446187128177393
61455001737.0,2013,0.4491525423728814,0.5508474576271186
61455001737.0,2015,0.46832101372756074,0.5316789862724393
61455001737.0,2017,0.44405797101449274,0.5559420289855073
61455001754.0,2011,0.4760504201680672,0.5239495798319328
61455001754.0,2013,0.46808510638297873,0.5319148936170213
61455001754.0,2015,0.4881623449830891,0.5118376550169109
61455001754.0,2017,0.47853107344632767,0.5214689265536723
61455001762.0,2011,0.5157462345960748,0.4842537654039252
61455001762.0,2013,0.514699020065329,0.48530097993467103
61455001762.0,2015,0.5122727272727273,0.48772727272727273
61455001762.0,2017,0.509399358092618,0.49060064190738195
61455001986.0,2011,0.4419642857142857,0.5580357142857143
61455007963.0,2011,0.5056639395846444,0.49433606041535555
61455007963.0,2013,0.5048387096774194,0.49516129032258066
61455007963.0,2015,0.5047451669595782,0.4952548330404218
61455007963.0,2017,0.5066995768688294,0.4933004231311707
61455008841.0,2011,0.5271629778672032,0.47283702213279677
61455008841.0,2013,0.5156102175969726,0.48438978240302744
61455008841.0,2015,0.5030364372469636,0.49696356275303644
61455008841.0,2017,0.5036297640653358,0.49637023593466423
61455011911.0,2013,0.5754527162977867,0.4245472837022133
61455011911.0,2017,0.5644171779141104,0.43558282208588955
61455013893.0,2017,0.5019455252918288,0.4980544747081712
61476001809.0,2011,0.5,0.5
61476001809.0,2013,0.5116399379203311,0.4883600620796689
61476001809.0,2015,0.48821372446306965,0.5117862755369303
61476001809.0,2017,0.46848209783156836,0.5315179021684316
61476001810.0,2011,0.5345372460496614,0.4654627539503386
61476001810.0,2013,0.519908466819222,0.480091533180778
61476001810.0,2015,0.5156398104265403,0.4843601895734597
61476001810.0,2017,0.4990118577075099,0.5009881422924901
61476001811.0,2011,0.4766770324300311,0.5233229675699689
61476001811.0,2013,0.491971454058876,0.508028545941124
61476001811.0,2015,0.49321880650994576,0.5067811934900542
61476001811.0,2017,0.4598906107566089,0.540109389243391
61476001814.0,2011,0.5014851485148515,0.4985148514851485
61476001814.0,2013,0.490343347639485,0.509656652360515
61476001814.0,2015,0.4952025586353945,0.5047974413646056
61476001814.0,2017,0.5144181256436663,0.48558187435633365
61476001815.0,2011,0.4878836833602585,0.5121163166397416
61476001815.0,2013,0.5045791539467946,0.4954208460532054
61476001815.0,2015,0.4980527909995673,0.5019472090004327
61476001815.0,2017,0.5028979045920642,0.4971020954079358
61476001816.0,2011,0.48153730218538054,0.5184626978146194
61476001816.0,2013,0.4933872152828802,0.5066127847171198
61476001816.0,2015,0.48473837209302323,0.5152616279069767
61476001816.0,2017,0.49128014842300555,0.5087198515769944
61482001821.0,2011,0.5015608740894901,0.4984391259105099
61482001821.0,2013,0.47848360655737704,0.5215163934426229
61482001821.0,2015,0.4821621621621622,0.5178378378378379
61482001821.0,2017,0.48434237995824636,0.5156576200417536
61482012403.0,2011,0.4974182444061962,0.5025817555938038
61482012403.0,2013,0.48368200836820086,0.5163179916317991
61482012403.0,2015,0.5084889643463497,0.49151103565365023
61482012403.0,2017,0.509496284062758,0.49050371593724196
61488001827.0,2011,0.5167464114832536,0.48325358851674644
61488001827.0,2013,0.5002503755633451,0.499749624436655
61488001827.0,2015,0.48322483725588383,0.5167751627441162
61488001827.0,2017,0.4761194029850746,0.5238805970149254
61488001844.0,2011,0.48637489677952106,0.5136251032204789
61488001844.0,2013,0.49213392496974584,0.5078660750302542
61488001844.0,2015,0.48839103869653766,0.5116089613034623
61488001844.0,2017,0.4897523484201537,0.5102476515798463
61488001854.0,2011,0.4934299954689624,0.5065700045310376
61488001854.0,2013,0.4925994449583719,0.5074005550416282
61488001854.0,2015,0.5014031805425632,0.49859681945743684
61488001854.0,2017,0.5081521739130435,0.49184782608695654
61488001858.0,2011,0.4913461538461538,0.5086538461538461
61488001858.0,2013,0.49140893470790376,0.5085910652920962
61488001858.0,2015,0.5099009900990099,0.4900990099009901
61488001858.0,2017,0.5107556536127965,0.48924434638720354
61488001868.0,2011,0.5041782729805014,0.4958217270194986
61488001868.0,2013,0.4982915717539863,0.5017084282460137
61488001868.0,2015,0.5052878965922444,0.49471210340775557
61488001868.0,2017,0.5078313253012048,0.49216867469879516
61488001874.0,2011,0.4842421210605303,0.5157578789394698
61488001874.0,2013,0.49671772428884026,0.5032822757111597
61488001874.0,2015,0.49443207126948774,0.5055679287305123
61488001874.0,2017,0.45489548954895487,0.5451045104510451
61488001878.0,2011,0.5027789653698161,0.49722103463018386
61488001878.0,2013,0.48034934497816595,0.519650655021834
61488001878.0,2015,0.48583569405099153,0.5141643059490085
61488001878.0,2017,0.4769607843137255,0.5230392156862745
61495001667.0,2011,0.4447004608294931,0.5552995391705069
61495001667.0,2013,0.4486842105263158,0.5513157894736842
61495001667.0,2015,0.47433903576982894,0.5256609642301711
61495001667.0,2017,0.48360655737704916,0.5163934426229508
61515001906.0,2011,0.5230769230769231,0.47692307692307695
61515001906.0,2013,0.5194805194805194,0.4805194805194805
61515013780.0,2015,0.525,0.475
61515013780.0,2017,0.5390625,0.4609375
61518001911.0,2011,0.49396782841823056,0.5060321715817694
61518001911.0,2013,0.4939929328621908,0.5060070671378092
61518001911.0,2015,0.4989926124916051,0.5010073875083949
61518001911.0,2017,0.46130592503022977,0.5386940749697703
61518012174.0,2011,0.5657370517928287,0.4342629482071713
61518012174.0,2013,0.5146443514644351,0.48535564853556484
61518012174.0,2015,0.49603174603174605,0.503968253968254
61518012174.0,2017,0.5155709342560554,0.4844290657439446
61518012264.0,2011,0.48196051735874745,0.5180394826412525
61518012264.0,2013,0.4915158371040724,0.5084841628959276
61518012264.0,2015,0.49337016574585635,0.5066298342541437
61518012264.0,2017,0.4847942754919499,0.5152057245080501
61524000440.0,2011,0.5353535353535354,0.46464646464646464
61524000440.0,2013,0.5316455696202531,0.46835443037974683
61524001923.0,2011,0.5,0.5
61524001923.0,2013,0.49299820466786354,0.5070017953321364
61524001923.0,2015,0.4960688880569075,0.5039311119430925
61524001923.0,2017,0.5017013232514178,0.49829867674858225
61524001924.0,2011,0.4413145539906103,0.5586854460093896
61524001931.0,2011,0.4924269108841141,0.5075730891158858
61524001931.0,2013,0.4933135215453195,0.5066864784546805
61524001931.0,2015,0.47599507591300777,0.5240049240869922
61524001931.0,2017,0.4793536804308797,0.5206463195691203
61524001933.0,2011,0.4766786263454639,0.5233213736545361
61524001933.0,2013,0.48291571753986334,0.5170842824601367
61524001933.0,2015,0.49542403904820015,0.5045759609517999
61524001933.0,2017,0.49020807833537333,0.5097919216646267
61524007518.0,2011,0.48660328435609335,0.5133967156439067
61524007518.0,2013,0.4693333333333333,0.5306666666666666
61524007518.0,2015,0.4712134632418069,0.5287865367581931
61524007518.0,2017,0.4714795008912656,0.5285204991087344
61527001953.0,2011,0.4911075181891673,0.5088924818108327
61527001953.0,2013,0.47948611686697057,0.5205138831330294
61527001953.0,2015,0.5053423031262366,0.4946576968737634
61527001953.0,2017,0.49899799599198397,0.501002004008016
61560008502.0,2017,0.5252100840336135,0.47478991596638653
61623002017.0,2015,0.08906882591093117,0.7894736842105263
61623002018.0,2011,0.49587534372135655,0.5041246562786434
61623002018.0,2013,0.4723820483314154,0.5276179516685846
61623002018.0,2015,0.47613762486126526,0.5238623751387348
61623002018.0,2017,0.47606093579978237,0.5239390642002176
61623002019.0,2011,0.4594594594594595,0.5405405405405406
61623002019.0,2013,0.49051833122629585,0.5094816687737042
61623002019.0,2015,0.4919820397690827,0.5080179602309173
61623002019.0,2017,0.5086567164179104,0.49134328358208956
61623002020.0,2011,0.5038112522686026,0.4961887477313975
61623002020.0,2013,0.48075380914194066,0.5192461908580593
61623002020.0,2015,0.46928327645051193,0.5307167235494881
61623002020.0,2017,0.4827586206896552,0.5172413793103449
61623002022.0,2011,0.47200622083981336,0.5279937791601866
61623002022.0,2013,0.5110341843357854,0.4889658156642146
61623002022.0,2015,0.46978984238178634,0.5302101576182137
61623002022.0,2017,0.4605678233438486,0.5394321766561514
61623002023.0,2011,0.49105367793240556,0.5089463220675944
61623002023.0,2013,0.488,0.512
61623002023.0,2015,0.488447507093636,0.511552492906364
61623002023.0,2017,0.4964919521254643,0.5035080478745357
61623002024.0,2011,0.4836423118865867,0.5163576881134133
61623002024.0,2013,0.47624633431085045,0.5237536656891496
61623002024.0,2015,0.47410817031070196,0.525891829689298
61623002024.0,2017,0.4658119658119658,0.5341880341880342
61623002025.0,2011,0.4789002557544757,0.5210997442455243
61623002025.0,2013,0.4636065573770492,0.5363934426229509
61623002025.0,2015,0.4687724335965542,0.5312275664034458
61623002025.0,2017,0.48132780082987553,0.5186721991701245
61623002026.0,2011,0.4699140401146132,0.5300859598853869
61623002026.0,2013,0.4574324324324324,0.5425675675675675
61623002026.0,2015,0.4423841059602649,0.5576158940397351
61623002026.0,2017,0.47730138713745274,0.5226986128625473
61623002028.0,2011,0.5,0.5
61623002028.0,2013,0.49709864603481624,0.5029013539651838
61623002028.0,2015,0.47964436125409454,0.5203556387459055
61623002028.0,2017,0.4929444967074318,0.5070555032925682
61623008594.0,2011,0.516775396085741,0.4832246039142591
61623008594.0,2013,0.5080370189965904,0.4919629810034096
61623008594.0,2015,0.5173530772790375,0.4826469227209625
61623008594.0,2017,0.49787835926449786,0.5021216407355021
61623009141.0,2011,0.49536560247167866,0.5046343975283213
61623009141.0,2013,0.5007759958613555,0.4992240041386446
61623009141.0,2015,0.5285347043701799,0.47146529562982004
61623009141.0,2017,0.537122969837587,0.462877030162413
61623013915.0,2015,0.45664739884393063,0.5433526011560693
61632014078.0,2017,0.5,0.5
61632302033.0,2011,0.4831013916500994,0.5168986083499006
61632302033.0,2013,0.4738878143133462,0.5261121856866537
61632302033.0,2015,0.4983388704318937,0.5016611295681063
61632302033.0,2017,0.49328859060402686,0.5067114093959731
61632502049.0,2011,0.5028142589118199,0.4971857410881801
61632502049.0,2013,0.49407114624505927,0.5059288537549407
61632502049.0,2015,0.4903025601241272,0.5096974398758728
61632502049.0,2017,0.4891587163920208,0.5108412836079792
61632502053.0,2011,0.4868421052631579,0.5131578947368421
61632502053.0,2013,0.48246492985971945,0.5175350701402806
61632502053.0,2015,0.47677865612648224,0.5232213438735178
61632502053.0,2017,0.47552054023635343,0.5244794597636466
61632502072.0,2011,0.49828178694158076,0.5017182130584192
61632502072.0,2013,0.4990791896869245,0.5009208103130756
61632502072.0,2015,0.498125,0.501875
61632502072.0,2017,0.48520710059171596,0.514792899408284
61632502074.0,2011,0.5024469820554649,0.49755301794453505
61632502074.0,2013,0.48314606741573035,0.5168539325842697
61632502074.0,2015,0.4906166219839142,0.5093833780160858
61632502074.0,2017,0.48144712430426717,0.5185528756957328
61650002085.0,2011,0.5198675496688742,0.48013245033112584
61650002085.0,2013,0.5169886742171885,0.4830113257828115
61650002085.0,2015,0.5215123859191656,0.4784876140808344
61650002085.0,2017,0.5039370078740157,0.49606299212598426
61650007506.0,2011,0.5110782865583456,0.48892171344165436
61650007506.0,2013,0.5158610271903323,0.48413897280966767
61650007506.0,2015,0.5090252707581228,0.49097472924187724
61650007506.0,2017,0.47996918335901384,0.5200308166409862
61650012317.0,2011,0.5320417287630402,0.46795827123695977
61650012317.0,2013,0.4962962962962963,0.5037037037037037
61650012317.0,2015,0.4779220779220779,0.522077922077922
61650012317.0,2017,0.4934131736526946,0.5065868263473053
61665005478.0,2013,0.5217391304347826,0.4782608695652174
61665005478.0,2015,0.4888888888888889,0.5111111111111111
61668011295.0,2011,0.5504132231404959,0.44958677685950416
61668011295.0,2013,0.5473684210526316,0.45263157894736844
61668011295.0,2015,0.5319148936170213,0.46808510638297873
61668011295.0,2017,0.5383244206773619,0.46167557932263814
61674002116.0,2011,0.5018315018315018,0.4981684981684982
61674002116.0,2013,0.4890377588306943,0.5109622411693058
61674002116.0,2015,0.4782334384858044,0.5217665615141955
61674002116.0,2017,0.4912718204488778,0.5087281795511222
61674002124.0,2011,0.4763157894736842,0.5236842105263158
61674002124.0,2013,0.49356223175965663,0.5064377682403434
61674002124.0,2015,0.49701195219123506,0.5029880478087649
61674002124.0,2017,0.5040485829959515,0.4959514170040486
61674002135.0,2011,0.4988216810683425,0.5011783189316575
61674002135.0,2013,0.48877245508982037,0.5112275449101796
61674002135.0,2015,0.4746153846153846,0.5253846153846153
61674002135.0,2017,0.46537396121883656,0.5346260387811634
61674010737.0,2011,0.48997772828507796,0.5100222717149221
61674010737.0,2013,0.5316455696202531,0.46835443037974683
61674010737.0,2015,0.4915254237288136,0.5084745762711864
61674010737.0,2017,0.4468802698145025,0.5531197301854974
61674011849.0,2011,0.543778801843318,0.45622119815668205
61674011849.0,2013,0.5254237288135594,0.4809322033898305
61674011849.0,2017,0.48801128349788436,0.5119887165021156
61692002154.0,2011,0.5,0.5
61692002154.0,2013,0.48559498956158664,0.5144050104384134
61692002154.0,2015,0.48456260720411665,0.5154373927958834
61692002154.0,2017,0.4981304528458662,0.5018695471541338
61692009555.0,2015,0.48,0.52
61692009852.0,2011,0.5,0.5
61692009852.0,2013,0.49407114624505927,0.5059288537549407
61692009852.0,2015,0.5025495750708215,0.49745042492917846
61692009852.0,2017,0.49775028121484816,0.5022497187851519
61692011020.0,2011,0.4530386740331492,0.5469613259668509
61692011020.0,2013,0.47416413373860183,0.5258358662613982
61692011020.0,2015,0.4271523178807947,0.5728476821192053
61692011020.0,2017,0.44014084507042256,0.5598591549295775
61692011869.0,2011,0.4723618090452261,0.5276381909547738
61692012024.0,2011,0.4816010329244674,0.5183989670755326
61692012024.0,2013,0.4614914425427873,0.5385085574572127
61692012024.0,2015,0.46135552913198574,0.5386444708680143
61692012024.0,2017,0.48921749845964263,0.5107825015403573
61692012464.0,2015,0.5046382189239332,0.49536178107606677
61692012464.0,2017,0.5022354694485842,0.4977645305514158
61692013707.0,2015,0.6571428571428571,0.34285714285714286
61704012461.0,2011,0.5330444203683641,0.466955579631636
61704012461.0,2013,0.5017301038062284,0.4982698961937716
61722002177.0,2011,0.502906976744186,0.49709302325581395
61722002177.0,2013,0.5030395136778115,0.4969604863221885
61722002177.0,2015,0.49846625766871167,0.5015337423312883
61722002177.0,2017,0.4710252600297177,0.5289747399702823
61743002185.0,2011,0.43830570902394106,0.5616942909760589
61743002185.0,2013,0.4774951076320939,0.5225048923679061
61743002185.0,2015,0.4897196261682243,0.5102803738317757
61743002185.0,2017,0.4934086629001883,0.5065913370998116
61743013071.0,2017,0.7096774193548387,0.2903225806451613
61806002226.0,2011,0.4667917448405253,0.5332082551594747
61806002226.0,2013,0.4573405073020753,0.5426594926979247
61806002226.0,2015,0.4499593165174939,0.5500406834825061
61806002226.0,2017,0.4501401682018422,0.5498598317981578
61806002228.0,2011,0.48640748319204913,0.5135925168079509
61806002228.0,2013,0.49023861171366595,0.5097613882863341
61806002228.0,2015,0.4949381327334083,0.5050618672665916
61806002228.0,2017,0.5063676633444075,0.4936323366555925
61806002230.0,2011,0.5082751011401251,0.49172489885987497
61806002230.0,2013,0.5236339255782769,0.4763660744217231
61806002230.0,2015,0.5359842260926717,0.4640157739073283
61806002230.0,2017,0.547361299052774,0.45263870094722597
61806002232.0,2011,0.47556657223796034,0.5244334277620396
61806002232.0,2013,0.4712423312883436,0.5287576687116564
61806002232.0,2015,0.46274834437086093,0.5372516556291391
61806002232.0,2017,0.4734910277324633,0.5265089722675367
61806002233.0,2011,0.4648173207036536,0.5351826792963464
61806002233.0,2013,0.48183041722745623,0.5181695827725438
61806002233.0,2015,0.47997329773030706,0.5200267022696929
61806002233.0,2017,0.4680696661828737,0.5319303338171263
61806002234.0,2011,0.48041155520379897,0.519588444796201
61806002234.0,2013,0.4843084075939558,0.5156915924060441
61806002234.0,2015,0.48678667177326695,0.513213328226733
61806002234.0,2017,0.48602759108595683,0.5139724089140432
61821002243.0,2011,0.4985014985014985,0.5014985014985015
61821002243.0,2013,0.48613678373382624,0.5138632162661737
61821002243.0,2015,0.4782608695652174,0.5217391304347826
61821002243.0,2017,0.4619085805934242,0.5380914194065758
61839002254.0,2011,0.46313799621928164,0.5368620037807184
61839002254.0,2013,0.45811320754716983,0.5418867924528302
61839002254.0,2015,0.4634377967711301,0.5365622032288699
61839002254.0,2017,0.4738095238095238,0.5261904761904762
61839002260.0,2011,0.48430873621713316,0.5156912637828668
61839002260.0,2013,0.47725072604065827,0.5227492739593417
61839002260.0,2015,0.4666666666666667,0.5333333333333333
61839002260.0,2017,0.45989304812834225,0.5401069518716578
61839008716.0,2011,0.5667447306791569,0.4332552693208431
61839008716.0,2013,0.59846547314578,0.40153452685422
61839008716.0,2015,0.5748299319727891,0.42517006802721086
61839008716.0,2017,0.5772870662460567,0.4227129337539432
61839010538.0,2011,0.5351437699680511,0.46485623003194887
61839010538.0,2013,0.5311004784688995,0.4688995215311005
61839010538.0,2017,0.46529968454258674,0.5347003154574133
61869010705.0,2011,0.5134228187919463,0.4865771812080537
61869010705.0,2013,0.5789473684210527,0.42105263157894735
61869010705.0,2015,0.5378151260504201,0.46218487394957986
61887011787.0,2011,0.5048154093097913,0.49518459069020865
61887011787.0,2013,0.4987593052109181,0.5012406947890818
61887011787.0,2015,0.568944099378882,0.43105590062111804
61887011787.0,2017,0.5601659751037344,0.43983402489626555
61893002293.0,2011,0.47566182749786506,0.5243381725021349
61893002293.0,2013,0.47546833184656556,0.5245316681534344
61893002293.0,2015,0.454702329594478,0.545297670405522
61893002293.0,2017,0.4562334217506631,0.5437665782493368
61893002294.0,2011,0.4855305466237942,0.5144694533762058
61893002294.0,2013,0.5234375,0.4765625
61893002294.0,2015,0.5357142857142857,0.4642857142857143
61893002294.0,2017,0.495114006514658,0.504885993485342
61893002296.0,2011,0.4763458401305057,0.5236541598694943
61893002296.0,2013,0.48751156336725254,0.5124884366327475
61893002296.0,2015,0.4731610337972167,0.5268389662027833
61893002296.0,2017,0.48180815876515987,0.5181918412348401
61893002298.0,2011,0.48689574839836924,0.5131042516016308
61893002298.0,2013,0.47760290556900725,0.5223970944309927
61893002298.0,2015,0.45861027190332326,0.5413897280966767
61893002298.0,2017,0.4819197896120973,0.5180802103879028
61893013354.0,2015,0.4246153846153846,0.5753846153846154
61893013354.0,2017,0.413716814159292,0.5862831858407079
61899002302.0,2011,0.523109243697479,0.47689075630252103
61899002302.0,2013,0.5334685598377282,0.4665314401622718
61899002302.0,2015,0.4931506849315068,0.5068493150684932
61899002302.0,2017,0.46680497925311204,0.533195020746888
61911002305.0,2011,0.5290697674418605,0.47093023255813954
61911002305.0,2013,0.49640287769784175,0.5035971223021583
61911002305.0,2015,0.44805194805194803,0.551948051948052
61911002305.0,2017,0.46564885496183206,0.5343511450381679
61926002318.0,2011,0.501499700059988,0.498500299940012
61926002318.0,2013,0.4831199068684517,0.5168800931315483
61926002318.0,2015,0.494375,0.505625
61926002318.0,2017,0.49301143583227447,0.5069885641677255
61926009556.0,2011,0.48323576370409793,0.5167642362959021
61926009556.0,2013,0.5121065375302664,0.48789346246973364
61926009556.0,2015,0.5105590062111801,0.4894409937888199
61926009556.0,2017,0.50355871886121,0.49644128113879005
61926012095.0,2011,0.49053428691628104,0.509465713083719
61926012095.0,2013,0.5020881670533642,0.4979118329466357
61926012095.0,2015,0.5084825636192272,0.49151743638077283
61926012095.0,2017,0.48656716417910445,0.5134328358208955
61932002325.0,2011,0.48214285714285715,0.5178571428571429
61932002325.0,2013,0.5018450184501845,0.4981549815498155
61932002325.0,2015,0.5077220077220077,0.4922779922779923
61932002325.0,2017,0.5339805825242718,0.46601941747572817
61949008866.0,2011,0.511400651465798,0.48859934853420195
61949008866.0,2013,0.4894613583138173,0.5105386416861827
61949008866.0,2015,0.49318018664752333,0.5068198133524767
61949008866.0,2017,0.4972451790633609,0.5027548209366391
61954002041.0,2011,0.49832589285714285,0.5016741071428571
61954002041.0,2013,0.5,0.5
61954002041.0,2015,0.4848790322580645,0.5151209677419355
61954002041.0,2017,0.4829461196243203,0.5170538803756797
61954002339.0,2011,0.5102533172496985,0.4897466827503016
61954002339.0,2013,0.509771986970684,0.49022801302931596
61954002339.0,2015,0.49328995526636843,0.5067100447336316
61954002339.0,2017,0.5017381228273464,0.4982618771726535
61954002340.0,2011,0.4915014164305949,0.5084985835694051
