ncessch,year,%Asian,%Black,%Hispanic,"%Indigenous 
American ",%Multiracial,"%Pacific 
Islander",%White
60907011175.0,2011,0.006735751295336788,0.0010362694300518134,0.9782383419689119,0.0051813471502590676,0.006735751295336788,,0.002072538860103627
60907011175.0,2013,0.002066115702479339,0.0010330578512396695,0.9721074380165289,0.008264462809917356,0.003615702479338843,,0.012913223140495868
60907011175.0,2015,0.002122015915119363,0.0010610079575596816,0.9761273209549072,0.005305039787798408,0.008488063660477453,,0.006896551724137931
60907011175.0,2017,0.0011098779134295228,0.0011098779134295228,0.978912319644839,0.009433962264150943,0.00776914539400666,,0.004439511653718091
60907012684.0,2017,,,1.0,,,,
60912000933.0,2011,0.02010968921389397,0.014625228519195612,0.8043875685557587,0.0018281535648994515,0.003656307129798903,0.003656307129798903,0.15173674588665448
60912000933.0,2015,0.018867924528301886,0.008576329331046312,0.8524871355060034,,0.006003430531732418,,0.11406518010291596
60912000933.0,2017,0.01841620626151013,0.007366482504604052,0.8351749539594844,0.001841620626151013,0.01565377532228361,,0.12154696132596685
60939000944.0,2011,0.010199350950394067,0.039406583217431616,0.8780713954566528,0.0018544274455261937,0.010199350950394067,0.02410755679184052,0.04636068613815485
60939000944.0,2013,0.027268220128904314,0.03767972235994051,0.8021814576103123,0.0034705007436787306,0.07932573128408528,0.0019831432821021317,0.0480912245909767
60939000944.0,2015,0.027707808564231738,0.03677581863979849,0.7939546599496222,0.003526448362720403,0.09118387909319899,0.0010075566750629723,0.04584382871536524
60939000944.0,2017,0.018518518518518517,0.031007751937984496,0.9031007751937985,0.0034453057708871662,0.024978466838931956,0.0012919896640826874,0.04220499569336779
60939000946.0,2011,0.00990990990990991,0.03423423423423423,0.8842342342342342,0.003153153153153153,0.00990990990990991,0.007207207207207207,0.06126126126126126
60939000946.0,2013,0.008188331627430911,0.02354145342886387,0.8556806550665302,0.0020470829068577278,0.07267144319344933,0.0020470829068577278,0.03582395087001024
60939000946.0,2015,0.006629270780214177,0.021927587965323816,0.8526262111167772,0.002039775624681285,0.07088220295767465,0.0025497195308516064,0.043345232024477306
60939000946.0,2017,0.005109862033725089,0.027593254982115484,0.9253960143076136,0.0030659172202350538,0.021972406745017884,0.0030659172202350538,0.03576903423607562
60939008126.0,2013,0.014925373134328358,0.029850746268656716,0.6791044776119403,0.014925373134328358,0.16417910447761194,,0.09701492537313433
60939012987.0,2015,0.04965959150981177,0.0869042851421706,0.6035242290748899,0.007609130957148579,0.1001201441730076,0.007609130957148579,0.144573488185823
60939012987.0,2017,0.060161061108479394,0.1103742302226433,0.6679298910468972,0.0033159639981051635,0.03505447655139744,0.005684509711037423,0.15111321648507817
60957000966.0,2011,0.005405405405405406,0.032432432432432434,0.5783783783783784,0.01891891891891892,,0.010810810810810811,0.3675675675675676
60957000966.0,2013,0.005714285714285714,0.011428571428571429,0.5857142857142857,0.037142857142857144,,0.005714285714285714,0.35428571428571426
60957000966.0,2015,0.0106951871657754,0.0053475935828877,0.6042780748663101,0.026737967914438502,,0.0053475935828877,0.34759358288770054
60957000966.0,2017,0.0070921985815602835,0.002364066193853428,0.6524822695035462,0.028368794326241134,,0.002364066193853428,0.3073286052009456
60962000975.0,2011,,0.3311004784688995,0.6411483253588517,,0.01818181818181818,0.009569377990430622,
60962000975.0,2015,0.002053388090349076,0.2997946611909651,0.6878850102669405,0.004106776180698152,,0.002053388090349076,0.004106776180698152
60962000975.0,2017,0.0010649627263045794,0.2534611288604899,0.7369542066027689,0.002129925452609159,,0.005324813631522897,0.0010649627263045794
60962000976.0,2011,0.003396409509946628,0.18098010674429887,0.7923338185346919,,0.017952450266860747,0.003396409509946628,0.0019408054342552159
60962000976.0,2013,,0.17805100182149364,0.8105646630236795,0.0018214936247723133,0.0018214936247723133,0.004553734061930784,0.0031876138433515485
60962000976.0,2015,0.0010626992561105207,0.1567481402763018,0.8358129649309245,0.0010626992561105207,0.0010626992561105207,0.0021253985122210413,0.0021253985122210413
60962000976.0,2017,,0.15551743853630645,0.8359062321326473,0.002287021154945683,0.0011435105774728416,0.004002287021154946,0.002287021154945683
60962000978.0,2011,0.0009306654257794323,0.16938110749185667,0.7989762680316427,,0.01582131223825035,0.011633317822242903,0.003257328990228013
60962000978.0,2013,0.0009053870529651426,0.12675418741511996,0.8085106382978723,0.0009053870529651426,0.05070167496604799,0.011317338162064282,0.0009053870529651426
60962000978.0,2015,0.0020304568527918783,0.12690355329949238,0.8578680203045685,,,0.01116751269035533,0.0020304568527918783
60962000978.0,2017,0.0022099447513812156,0.11602209944751381,0.8668508287292818,0.0011049723756906078,,0.013812154696132596,0.0016574585635359116
60962007149.0,2013,,0.18181818181818182,0.6363636363636364,,0.18181818181818182,,
60962013944.0,2017,,0.16033755274261605,0.8312236286919831,,,0.008438818565400843,
60964001010.0,2011,0.018604651162790697,0.03255813953488372,0.5209302325581395,0.009302325581395349,0.009302325581395349,,0.40930232558139534
60964001020.0,2011,0.0825185764567853,0.01329683222526398,0.18811106765741104,0.002737583105201408,0.01798983183418068,0.01564333202972233,0.6797027766914353
60964001020.0,2013,0.09235668789808917,0.018312101910828025,0.19745222929936307,0.003980891719745223,0.025477707006369428,0.003980891719745223,0.6584394904458599
60964001020.0,2015,0.09235668789808917,0.018312101910828025,0.19745222929936307,0.003980891719745223,0.025477707006369428,0.009952229299363057,0.6584394904458599
60964001020.0,2017,0.10849834983498349,0.013201320132013201,0.22813531353135313,0.0049504950495049506,0.028052805280528052,0.0016501650165016502,0.6155115511551155
60964001024.0,2011,0.04971240755957272,0.016433853738701727,0.2074774034511093,0.009038619556285949,0.016433853738701727,0.016433853738701727,0.6844700082169268
60964001024.0,2013,0.050750220653133275,0.013680494263018535,0.24669020300088262,0.008384819064430714,0.021624007060900265,0.00441306266548985,0.6544571932921448
60964001024.0,2015,0.050750220653133275,0.013680494263018535,0.24669020300088262,0.008384819064430714,0.021624007060900265,0.01676963812886143,0.6544571932921448
60964001024.0,2017,0.05330882352941176,0.015625,0.2881433823529412,0.00505514705882353,0.04457720588235294,0.006433823529411764,0.5914522058823529
60964001031.0,2011,0.12365145228215768,0.03029045643153527,0.16099585062240665,0.006639004149377593,0.016597510373443983,0.014107883817427386,0.6477178423236515
60964001031.0,2013,0.12255920232654757,0.030328209389281262,0.16992106356460324,0.004154549231408392,0.029081844619858747,0.006647278770253427,0.6373078520980474
60964001031.0,2015,0.12255920232654757,0.030328209389281262,0.16992106356460324,0.004154549231408392,0.029081844619858747,0.01578728707935189,0.6373078520980474
60964001031.0,2017,0.1360759493670886,0.0216998191681736,0.22739602169981918,0.0022603978300180833,0.05560578661844485,0.016726943942133816,0.5402350813743219
60964012664.0,2011,,0.024691358024691357,0.12345679012345678,,0.08641975308641975,0.04938271604938271,0.7160493827160493
60964012664.0,2013,0.047058823529411764,,0.11764705882352941,0.023529411764705882,,0.023529411764705882,0.788235294117647
60964012664.0,2015,0.04,,0.1,0.02,,0.02,0.82
60964012664.0,2017,0.045871559633027525,0.027522935779816515,0.1834862385321101,,0.045871559633027525,0.03669724770642202,0.6605504587155964
60969001035.0,2011,0.0073145245559038665,0.03239289446185998,0.8505747126436781,0.0041797283176593526,0.01671891327063741,,0.08881922675026123
60969001035.0,2013,0.004651162790697674,0.03953488372093023,0.8488372093023255,0.002325581395348837,,0.002325581395348837,0.10232558139534884
60969001035.0,2015,0.0024183796856106408,0.041112454655380895,0.8573155985489722,0.0024183796856106408,0.0024183796856106408,0.0024183796856106408,0.09189842805320435
60969001035.0,2017,0.003537735849056604,0.045990566037735846,0.8891509433962265,0.0011792452830188679,0.0023584905660377358,,0.10141509433962265
60981001044.0,2011,0.01026694045174538,0.007186858316221766,0.5308008213552361,0.01642710472279261,0.007186858316221766,0.002053388090349076,0.4260780287474333
60981001044.0,2013,0.007918552036199095,0.007918552036199095,0.5,0.011312217194570135,0.011312217194570135,0.0022624434389140274,0.4592760180995475
60981001044.0,2015,0.004784688995215311,0.004784688995215311,0.5574162679425837,0.008373205741626795,0.039473684210526314,0.0023923444976076554,0.4138755980861244
60981001044.0,2017,0.010649627263045794,0.006389776357827476,0.5612353567625133,0.011714589989350373,0.07028753993610223,,0.3397231096911608
60985001049.0,2011,0.032827500774233506,0.0384019820377826,0.6376587178693094,0.003096934035305048,0.011458655930628678,0.019820377825952307,0.25673583152678847
60985001049.0,2013,0.0496144820650352,0.03654039557492457,0.6640965471002347,0.0023466309084813944,0.004358028830036876,0.004358028830036876,0.23868588669125043
60985001049.0,2015,0.03138847858197932,0.03360413589364845,0.7226735598227474,0.003692762186115214,0.0007385524372230429,0.003692762186115214,0.20420974889217133
60985001049.0,2017,0.02815829528158295,0.024733637747336376,0.7264079147640792,0.002663622526636225,0.00532724505327245,0.02207001522070015,0.1906392694063927
60985001061.0,2011,0.027256478999106343,0.04066130473637176,0.41465594280607687,0.00580875781948168,0.0008936550491510277,0.009830205540661306,0.501787310098302
60985001061.0,2013,0.03678061445261791,0.038078753786239726,0.4353093898745132,0.003028991778450887,0.003028991778450887,0.004327131112072695,0.47944612721765467
60985001061.0,2015,0.027428057553956834,0.03147482014388489,0.45638489208633093,0.003147482014388489,0.003147482014388489,0.022032374100719423,0.45638489208633093
60985001061.0,2017,0.03143418467583497,0.02504911591355599,0.481335952848723,0.003929273084479371,0.022102161100196464,0.019155206286836934,0.4169941060903733
60985004959.0,2011,0.07833244822092406,0.07036643653744025,0.3539564524694636,0.0026553372278279343,0.0018587360594795538,0.028943175783324483,0.4638874137015401
60985004959.0,2013,0.10341003604103133,0.06764624341558081,0.3504297199889104,0.005267535347934572,0.0027723870252287217,0.0019406709176601053,0.468533407263654
60985004959.0,2015,0.08910614525139665,0.056424581005586595,0.35893854748603354,0.004469273743016759,0.00782122905027933,0.023743016759776536,0.4594972067039106
60985004959.0,2017,0.10056164749933137,0.046269055897298746,0.37683872693233483,0.003744316662209147,0.012837657127574217,0.027012570205937416,0.4327360256753143
60985009532.0,2011,0.08314820691843859,0.10218978102189781,0.5344335131704221,0.002221516978736909,0.011742304030466518,0.04220882259600127,0.22405585528403682
60985009532.0,2013,0.12707515846664655,0.10172049501961967,0.5408994868699064,0.002112888620585572,0.002112888620585572,0.00392393600965892,0.22215514639299727
60985009532.0,2015,0.09640718562874251,0.09550898203592814,0.5544910179640719,0.0038922155688622755,0.004790419161676647,0.035329341317365266,0.20958083832335328
60985009532.0,2017,0.09228295819935692,0.0909967845659164,0.5819935691318328,0.00482315112540193,0.01382636655948553,0.04083601286173633,0.1752411575562701
60985011709.0,2011,0.11345411345411345,0.13216513216513218,0.48143748143748144,0.002079002079002079,0.014553014553014554,0.05019305019305019,0.2061182061182061
60985011709.0,2013,0.17137425312330257,0.12574687669744705,0.49076588810429117,0.0027159152634437804,0.020640956002172733,0.0035306898424769147,0.18522542096686584
60985011709.0,2015,0.1297204512015694,0.13339872486512996,0.4754781755762629,0.00392349190779794,0.009073075036782736,0.06645414418832761,0.18195193722412947
60985011709.0,2017,0.14509893108937913,0.12303843529679327,0.4582670002274278,0.0029565612917898565,0.016602228792358426,0.06663634296110985,0.1874005003411417
60987001071.0,2011,0.05920444033302498,0.020351526364477335,0.17298797409805736,0.0037002775208140612,0.009250693802035153,0.0064754856614246065,0.7280296022201665
60987001071.0,2013,0.04965753424657534,0.018835616438356163,0.1780821917808219,0.003424657534246575,0.023972602739726026,0.003424657534246575,0.7226027397260274
60987001071.0,2015,0.05028854080791426,0.015663643858202802,0.1863149216817807,0.005770816158285243,0.025556471558120363,0.0032976092333058533,0.7131079967023908
60987001071.0,2017,0.04541701073492981,0.01486374896779521,0.20726672171758878,0.007431874483897605,0.08587943848059455,0.0033030553261767133,0.6358381502890174
60994001081.0,2011,0.0680766688697951,0.026437541308658295,0.33972240581625907,0.008592200925313946,0.026437541308658295,0.010575016523463317,0.520158625247852
60994001081.0,2013,0.06026490066225165,0.02847682119205298,0.3483443708609272,0.012582781456953643,0.09205298013245033,0.008609271523178808,0.44966887417218543
60994001081.0,2015,0.048577376821651634,0.027758501040943788,0.42331714087439276,0.011103400416377515,0.029840388619014575,0.002775850104094379,0.45662734212352535
60994001081.0,2017,0.03981723237597911,0.024804177545691905,0.4595300261096606,0.0097911227154047,0.060704960835509136,0.0039164490861618795,0.40143603133159267
60994010688.0,2011,0.1004566210045662,0.0091324200913242,0.1278538812785388,0.0228310502283105,0.0319634703196347,0.0182648401826484,0.6894977168949772
60994010688.0,2013,0.1423841059602649,0.013245033112582781,0.16225165562913907,0.023178807947019868,0.013245033112582781,0.006622516556291391,0.6390728476821192
60994010688.0,2015,0.12320916905444126,0.011461318051575931,0.166189111747851,0.011461318051575931,0.054441260744985676,0.011461318051575931,0.6217765042979942
60994010688.0,2017,0.08536585365853659,0.012195121951219513,0.17682926829268292,0.003048780487804878,0.0975609756097561,0.006097560975609756,0.6189024390243902
61005001093.0,2011,0.08154803040774015,0.042156185210780926,0.7387698686938493,0.0027643400138217,0.0048375950241879755,0.0048375950241879755,0.12508638562543192
61005001093.0,2013,0.08199121522693997,0.03587115666178624,0.767203513909224,0.005124450951683748,0.005124450951683748,0.005124450951683748,0.09956076134699854
61005001093.0,2015,0.08517110266159696,0.030418250950570342,0.785551330798479,0.00532319391634981,0.0076045627376425855,0.003041825095057034,0.08288973384030418
61005001093.0,2017,0.09105824446267433,0.022969647251845776,0.7817883511074651,0.002461033634126333,0.011484823625922888,0.0016406890894175555,0.08859721082854799
61005001102.0,2011,0.05438259756877799,0.03902751119641715,0.7856685860524633,0.006397952655150352,0.0012795905310300703,0.023032629558541268,0.0927703134996801
61005001102.0,2013,0.0482361411087113,0.03959683225341973,0.8171346292296616,0.0028797696184305254,0.003599712023038157,0.0014398848092152627,0.0871130309575234
61005001102.0,2015,0.054599850411368736,0.03664921465968586,0.8242333582647718,0.0029917726252804786,0.0014958863126402393,0.005235602094240838,0.07479431563201197
61005001102.0,2017,0.05803921568627451,0.03137254901960784,0.8384313725490196,0.002352941176470588,0.001568627450980392,0.002352941176470588,0.06745098039215686
61005001105.0,2011,0.16756756756756758,0.040294840294840296,0.6004914004914005,0.0034398034398034397,0.040294840294840296,0.004914004914004914,0.17444717444717445
61005001105.0,2013,0.12054794520547946,0.044931506849315066,0.663013698630137,0.002191780821917808,0.002191780821917808,0.0038356164383561643,0.1632876712328767
61005001105.0,2015,0.11509101585437463,0.028772753963593658,0.6858485026423957,0.002348796241926013,0.002935995302407516,0.004110393423370522,0.1608925425719319
61005001105.0,2017,0.11753846153846154,0.025846153846153845,0.715076923076923,0.0012307692307692308,0.0043076923076923075,0.0024615384615384616,0.13353846153846155
61026001116.0,2011,0.12088850918410936,0.22212729602733874,0.355403673643742,0.074754378470739,0.01708671507902606,0.008116189662537377,0.20162323793250747
61026001116.0,2013,0.14033366045142295,0.21099116781157998,0.38763493621197254,0.006378802747791953,0.010794896957801767,0.004906771344455349,0.23895976447497547
61026001116.0,2015,0.12505899008966492,0.21708352996696556,0.38839075035394055,0.004719207173194903,0.021708352996696555,0.004719207173194903,0.2383199622463426
61026001116.0,2017,0.11975768872320597,0.19198508853681268,0.3783783783783784,0.003727865796831314,0.04380242311276794,0.004193849021435228,0.2581547064305685
61026013708.0,2017,0.2,0.15,0.3,0.1,,,0.3
61035001159.0,2011,0.05606523955147808,0.004077471967380225,0.9184505606523955,,0.0020387359836901123,,0.019367991845056064
61035001159.0,2013,0.04703476482617587,,0.9396728016359919,,,,0.013292433537832311
61035001159.0,2015,0.007640878701050621,0.0019102196752626551,0.9293218720152817,,0.0019102196752626551,0.041069723018147083,0.018147086914995225
61035001159.0,2017,0.039250669045495096,0.0008920606601248885,0.943800178412132,,0.0026761819803746653,0.003568242640499554,0.013380909901873328
61062001176.0,2011,0.1979480989740495,0.022329511164755584,0.1327700663850332,0.0024140012070006035,0.06397103198551599,0.007845503922751962,0.5727217863608932
61062001176.0,2013,0.18821407095610343,0.024052916416115455,0.14311485267588694,0.004209260372820205,0.09801563439567047,0.0024052916416115455,0.539987973541792
61062001176.0,2015,0.21386255924170616,0.027251184834123223,0.17654028436018956,0.004146919431279621,0.001184834123222749,0.004146919431279621,0.5728672985781991
61062001176.0,2017,0.22355631789594055,0.03544882790165809,0.1863922241280732,0.002287021154945683,,0.0017152658662092624,0.5506003430531733
61062001177.0,2011,0.1271393643031785,0.02444987775061125,0.14180929095354522,0.004889975550122249,0.08312958435207823,,0.6185819070904646
61062001178.0,2011,0.1937244201909959,0.030013642564802184,0.12824010914051842,0.0068212824010914054,0.07094133697135062,0.002728512960436562,0.5702592087312415
61062010344.0,2011,0.0457516339869281,0.026143790849673203,0.08496732026143791,0.026143790849673203,0.10457516339869281,,0.7124183006535948
61062011541.0,2011,0.19074333800841514,0.014025245441795231,0.1697054698457223,0.005610098176718092,0.0729312762973352,0.002805049088359046,0.544179523141655
61062012422.0,2011,0.06485355648535565,0.014644351464435146,0.08368200836820083,0.0041841004184100415,0.06485355648535565,,0.7677824267782427
61062012422.0,2015,0.09369676320272573,0.022146507666098807,0.16013628620102216,0.01192504258943782,0.0034071550255536627,0.0068143100511073255,0.7018739352640545
61062012422.0,2017,0.09764309764309764,0.018518518518518517,0.1919191919191919,0.013468013468013467,,0.008417508417508417,0.67003367003367
61077001193.0,2011,0.09715857011915674,0.00916590284142988,0.15765352887259396,0.11090742438130156,0.0018331805682859762,0.01466544454628781,0.608615948670944
61077001193.0,2013,0.10969116080937168,0.007454739084132056,0.18956336528221512,0.10969116080937168,0.010649627263045794,,0.5729499467518637
61077001193.0,2015,0.08174692049272117,0.007838745800671893,0.21948488241881298,0.11534154535274356,0.01791713325867861,0.0022396416573348264,0.555431131019037
61077001193.0,2017,0.0700985761226725,0.013143483023001095,0.23767798466593648,0.13362541073384446,0.028477546549835708,0.002190580503833516,0.5147864184008762
61086001206.0,2011,0.15677966101694915,0.007869249394673124,0.8123486682808717,,0.0012106537530266344,0.006053268765133172,0.01694915254237288
61086001206.0,2013,0.1577398469688052,0.005885815185403178,0.8181283107710418,,0.002354326074161271,0.0011771630370806356,0.014714537963507945
61086001206.0,2015,0.16446955430006277,0.0012554927809165098,0.8085373509102323,0.0025109855618330196,0.004394224733207784,0.0012554927809165098,0.017576898932831136
61086001206.0,2017,0.15852795470629866,0.0028308563340410475,0.821656050955414,0.0014154281670205238,0.004246284501061571,0.0014154281670205238,0.009907997169143666
61086011206.0,2011,0.11069558713537771,0.0074794315632011965,0.8466716529543755,0.0029917726252804786,0.0014958863126402393,,0.03216155572176515
61086011206.0,2013,0.1079187105816398,0.004905395935529082,0.8563419761737912,0.001401541695865452,0.001401541695865452,,0.02803083391730904
61086011206.0,2015,0.09859154929577464,0.005189028910303929,0.876945885841364,,0.0029651593773165306,,0.01630837657524092
61086011206.0,2017,0.09834983498349835,0.0019801980198019802,0.8739273927392739,,0.0026402640264026403,,0.0231023102310231
61086012157.0,2011,0.08786231884057971,0.006340579710144928,0.8894927536231884,0.0018115942028985507,,,0.014492753623188406
61086012157.0,2013,0.08791208791208792,0.012987012987012988,0.8761238761238761,,0.003996003996003996,,0.01898101898101898
61086012157.0,2015,0.07562277580071175,0.006227758007117438,0.9030249110320284,,0.0035587188612099642,,0.011565836298932384
61086012157.0,2017,0.07741935483870968,0.007258064516129033,0.9040322580645161,,0.0024193548387096775,,0.008870967741935484
61104001218.0,2011,0.0055248618784530384,,0.43370165745856354,0.011049723756906077,0.04419889502762431,0.0055248618784530384,0.5
61104001218.0,2013,,0.011834319526627219,0.4467455621301775,0.005917159763313609,,,0.5355029585798816
61104001218.0,2015,,0.007326007326007326,0.4432234432234432,0.007326007326007326,0.014652014652014652,0.007326007326007326,0.5201465201465202
61104001218.0,2017,0.0038314176245210726,0.007662835249042145,0.4559386973180077,0.0038314176245210726,0.019157088122605363,0.011494252873563218,0.5057471264367817
61104010438.0,2011,0.010443864229765013,0.018276762402088774,0.3629242819843342,0.010443864229765013,0.005221932114882507,0.010443864229765013,0.5822454308093995
61111001226.0,2011,0.006146572104018913,0.021749408983451537,0.9451536643026005,0.003309692671394799,0.0018912529550827422,,0.021749408983451537
61111001226.0,2013,0.005005005005005005,0.012512512512512513,0.9554554554554554,0.002002002002002002,0.0035035035035035035,,0.021521521521521522
61111001226.0,2015,0.006834910620399579,0.014721345951629864,0.9532071503680336,0.0010515247108307045,,,0.024185068349106203
61111001226.0,2017,0.007606490872210953,0.012677484787018255,0.9538539553752535,0.0010141987829614604,0.002028397565922921,,0.02332657200811359
61111003582.0,2011,0.03739565943238731,0.025375626043405677,0.5853088480801335,0.004340567612687813,0.004340567612687813,0.001335559265442404,0.3419031719532554
61111003582.0,2013,0.03603918824352694,0.026592022393282014,0.616515045486354,0.004548635409377187,0.012946116165150455,0.0006997900629811056,0.3026592022393282
61111003582.0,2015,0.040044085231447465,0.025716385011021307,0.6638501102130786,0.005878030859662013,0.0036737692872887582,0.002571638501102131,0.2582659808963997
61111003582.0,2017,0.0392156862745098,0.021116138763197588,0.6900452488687783,0.006033182503770739,0.00942684766214178,0.001885369532428356,0.23227752639517346
61111008819.0,2011,0.05920722528850978,0.032112393376818864,0.39036628198695433,0.009533366783743101,0.0035122930255895636,0.002007024586051179,0.5032614149523331
61111008819.0,2013,0.05142286570144783,0.021467798302546182,0.4123814278582127,0.006490264603095357,0.02745881178232651,0.000998502246630055,0.4797803295057414
61111008819.0,2015,0.06742738589211618,0.02074688796680498,0.4408713692946058,0.006742738589211619,0.006742738589211619,0.001037344398340249,0.45643153526970953
61111008819.0,2017,0.07120743034055728,0.023735810113519093,0.4613003095975232,0.007223942208462332,0.014963880288957688,0.0025799793601651187,0.41898864809081526
61111012319.0,2011,0.015637860082304528,0.0205761316872428,0.8156378600823045,0.009876543209876543,0.0032921810699588477,0.0016460905349794238,0.14156378600823044
61111012319.0,2013,0.01629802095459837,0.023282887077997673,0.8038416763678696,0.002328288707799767,0.005820721769499418,0.0011641443538998836,0.14726426076833526
61111012319.0,2015,0.015531062124248497,0.02154308617234469,0.8166332665330661,0.002004008016032064,0.002004008016032064,0.002004008016032064,0.1402805611222445
61111012319.0,2017,0.014416146083613647,0.017299375300336376,0.8226814031715521,0.0028832292167227293,0.0038443056222969728,0.0009610764055742432,0.13791446419990389
61128001251.0,2011,0.03469210754553339,0.03469210754553339,0.4770164787510841,0.003469210754553339,0.003469210754553339,0.006071118820468344,0.4405897658282741
61128001251.0,2013,0.024284475281873375,0.029488291413703384,0.5134431916738942,0.006071118820468344,0.013876843018213356,0.003469210754553339,0.409366869037294
61128001251.0,2015,0.030115146147032774,0.01948627103631532,0.5243578387953941,0.006200177147918512,0.030115146147032774,0.00354295837023915,0.3861824623560673
61128001251.0,2017,0.032570422535211266,0.023767605633802816,0.516725352112676,0.0044014084507042256,0.043133802816901406,0.00528169014084507,0.37411971830985913
61146001264.0,2011,0.03452297644040121,0.03592255656636342,0.8434802892465594,0.0051317937951947746,0.00046652670865407047,0.002332633543270352,0.07860975040821087
61146001264.0,2013,0.031192660550458717,0.035321100917431195,0.8603211009174312,0.002981651376146789,0.0022935779816513763,0.002981651376146789,0.06490825688073394
61146001264.0,2015,0.03182775567516967,0.03604025274982448,0.8673063421483735,0.002340276152586005,0.003744441844137608,0.00444652468991341,0.05429440673999532
61146001264.0,2017,0.033151904997525974,0.032162295893122216,0.8733300346363186,0.0014844136566056407,0.003711034141514102,0.0027214250371103412,0.05343889163780307
61146001278.0,2011,0.04206859592711683,0.02679528403001072,0.8467309753483387,0.004287245444801715,,0.0034833869239013935,0.07663451232583066
61146001278.0,2013,0.029458179905312992,0.027091004734350343,0.8713834823776959,0.004997369805365597,0.001841136244082062,0.0034192530247238295,0.06180957390846923
61146001278.0,2015,0.022966765738989463,0.027019724398811132,0.8894893272088624,0.0035125641718454473,0.0013509862199405566,0.0027019724398811133,0.05295865982166982
61146001278.0,2017,0.029136888400219902,0.026937877954920284,0.8892248488180319,0.002748763056624519,0.0021990104452996153,0.0016492578339747114,0.048103353490929084
61152001284.0,2011,0.08223684210526316,0.07483552631578948,0.7236842105263158,0.001644736842105263,0.015625,,0.10197368421052631
61152001284.0,2013,0.0944741532976827,0.07040998217468805,0.7174688057040999,0.0035650623885918,0.0196078431372549,,0.0944741532976827
61152001284.0,2015,0.08622502628811778,0.03890641430073607,0.7644584647739222,0.004206098843322818,0.029442691903259727,,0.07676130389064142
61152001284.0,2017,0.07825086306098965,0.028768699654775604,0.8032220943613348,0.0034522439585730723,0.02761795166858458,,0.06098964326812428
61152013697.0,2017,0.02459016393442623,0.04371584699453552,0.18579234972677597,0.04918032786885246,0.5409836065573771,0.00273224043715847,0.15300546448087432
61152014083.0,2017,0.14987714987714987,0.029484029484029485,0.4201474201474201,,0.14004914004914004,,0.26044226044226043
61173001296.0,2011,0.0111731843575419,0.00558659217877095,0.1871508379888268,0.0111731843575419,0.019553072625698324,,0.7653631284916201
61173001296.0,2013,0.006172839506172839,,0.22530864197530864,0.021604938271604937,0.012345679012345678,,0.7345679012345679
61173001296.0,2015,,0.014035087719298246,0.19298245614035087,0.017543859649122806,0.014035087719298246,,0.7614035087719299
61173001296.0,2017,,0.010416666666666666,0.2152777777777778,0.017361111111111112,0.03125,,0.7256944444444444
61178001299.0,2011,0.031746031746031744,0.031746031746031744,0.24126984126984127,0.031746031746031744,0.006349206349206349,0.012698412698412698,0.6507936507936508
61178001299.0,2013,0.021538461538461538,0.006153846153846154,0.26153846153846155,0.03076923076923077,0.07692307692307693,,0.6030769230769231
61178001299.0,2015,0.0353356890459364,0.007067137809187279,0.24734982332155478,0.024734982332155476,0.0353356890459364,,0.6501766784452296
61178001299.0,2017,0.045454545454545456,0.01948051948051948,0.1525974025974026,0.012987012987012988,0.06168831168831169,0.016233766233766232,0.6915584415584416
61182001301.0,2011,0.3425760286225403,0.0259391771019678,0.563953488372093,0.0031305903398926656,0.02728085867620751,0.004472271914132379,0.03398926654740608
61182001301.0,2013,0.32239925023430177,0.02717900656044986,0.6035613870665417,0.0032802249297094657,0.007497656982193065,0.004686035613870665,0.03139643861293346
61182001301.0,2015,0.3584710743801653,0.019111570247933883,0.5893595041322314,0.002066115702479339,0.003615702479338843,0.005165289256198347,0.02221074380165289
61182001301.0,2017,0.40250914793518033,0.024046001045478306,0.553058024046001,0.0036591740721380033,0.00575013068478829,0.0031364349189754314,0.015159435441714584
61182001302.0,2011,0.566187710180373,0.02965453989605625,0.3304799755426475,0.0021400183430143687,0.026903087740752063,0.008560073372057475,0.03607459492509936
61182001302.0,2013,0.5801177240026161,0.026814911706998037,0.33976455199476785,0.0013080444735120995,0.008175277959450621,0.006213211249182472,0.037606278613472856
61182001302.0,2015,0.5663746630727763,0.025606469002695417,0.3561320754716981,0.0033692722371967657,0.009433962264150943,0.005390835579514825,0.03369272237196765
61182001302.0,2017,0.605353466026081,0.02196293754289636,0.3191489361702128,0.0017158544955387784,0.01269732326698696,0.008579272477693892,0.030542210020590255
61182001303.0,2011,0.12828438948995363,0.019319938176197836,0.7727975270479135,0.010046367851622875,0.0030911901081916537,0.005409582689335394,0.061051004636785165
61182001303.0,2013,0.126890756302521,0.018487394957983194,0.7899159663865546,0.0058823529411764705,0.0016806722689075631,0.0033613445378151263,0.05378151260504202
61182001303.0,2015,0.12971078001752848,0.02716914986853637,0.7870289219982471,0.006134969325153374,0.0035056967572304996,0.0035056967572304996,0.04294478527607362
61182001303.0,2017,0.1337579617834395,0.022747952684258416,0.7925386715195633,0.00545950864422202,0.00545950864422202,0.007279344858962694,0.03275705186533212
61182001304.0,2011,0.205771643663739,0.028858218318695106,0.7082810539523212,0.002509410288582183,0.002509410288582183,0.006273525721455458,0.045796737766624844
61182001304.0,2013,0.19337748344370861,0.030463576158940398,0.713907284768212,0.0026490066225165563,0.0026490066225165563,0.010596026490066225,0.046357615894039736
