,crdc_id,year,ncessch,leaid,salaries_teachers,salaries_total,salaries_instruc_staff,salaries_instructional_aides,salaries_support,salaries_administration,expenditures_nonpersonnel,instructional_aides_fte,support_fte,administration_fte
25742,062805012992,2015,062805012992,0628050,1733164.0,2222804.61,,0.0,101745.94,387894.55,1490991.0,0.0,3.53,5.0
25743,062805013062,2015,062805013062,0628050,2434065.0,3169020.23,,0.0,102858.23,632096.88,1638136.0,0.0,4.0,8.0
25744,062808000186,2015,062808000186,0628080,1670701.0,2121235.0,,125075.0,56014.0,269446.0,69141.0,2.81,1.18,2.6
25745,062808000190,2015,062808000190,0628080,1481631.0,1870672.0,,93204.0,50587.0,245250.0,57320.0,3.02,1.05,2.8
25746,062808004326,2015,062808004326,0628080,2069796.0,2542636.0,,137279.0,59298.0,276263.0,70367.0,3.66,1.2,3.0
25747,062808004327,2015,062808004327,0628080,1224609.0,1756418.0,,132732.0,122033.0,277044.0,48826.0,4.73,1.88,2.6
25748,062808008689,2015,062808008689,0628080,2198231.0,2738196.0,,58430.0,190204.0,291331.0,66356.0,2.69,2.85,3.0
25749,062808009966,2015,062808009966,0628080,2340233.0,2929808.0,,66774.0,217572.0,305228.0,107759.0,2.87,2.5,3.0
25750,062808011575,2015,062808011575,0628080,2071728.0,2553971.0,,151708.0,54672.0,275863.0,66255.0,4.75,1.15,3.0
25751,062808013786,2015,062808013786,0628080,1133444.0,1439025.0,,90647.0,90647.0,177014.0,47448.0,2.15,1.12,2.0
25752,062814004328,2015,062814004328,0628140,2142074.0,2515721.0,,62280.0,52074.0,212842.0,288004.0,1.26,0.73,2.39
25753,062814004329,2015,062814004329,0628140,1528517.0,1868197.0,,45359.0,43242.0,205717.0,130342.0,1.26,0.45,2.39
25754,062814004332,2015,062814004332,0628140,1466795.0,1803399.0,,62067.0,44720.0,186709.0,153816.0,1.26,0.51,2.39
25755,062814004333,2015,062814004333,0628140,2582566.0,3012925.0,,95898.0,55659.0,234344.0,275724.0,1.76,0.81,3.43
25756,062814004335,2015,062814004335,0628140,2176215.0,2547964.0,,78345.0,104118.0,197926.0,232966.0,2.26,1.6,2.39
25757,062814004336,2015,062814004336,0628140,702806.0,763483.0,,24532.0,36146.0,0.0,77559.0,0.51,0.32,0.0
25758,062814004338,2015,062814004338,0628140,2479383.0,2964676.0,,29564.0,104990.0,350739.0,268275.0,2.48,1.72,4.39
25759,062814004340,2015,062814004340,0628140,2379343.0,2849334.0,,30492.0,107663.0,331836.0,285547.0,2.75,1.69,4.39
25760,062814004342,2015,062814004342,0628140,2154934.0,2532005.0,,87362.0,91874.0,197835.0,303289.0,2.01,1.6,2.39
25761,062814004346,2015,062814004346,0628140,2591305.0,3089876.0,,29192.0,102164.0,359948.0,230641.0,2.48,1.66,4.39
25762,062814004347,2015,062814004347,0628140,1936164.0,2291692.0,,54460.0,97979.0,203089.0,170497.0,2.0,1.47,2.39
25763,062814004348,2015,062814004348,0628140,914695.0,1253474.0,,45712.0,83000.0,210067.0,92802.0,2.66,1.16,2.39
25764,062814004349,2015,062814004349,0628140,1756622.0,2108267.0,,55889.0,95874.0,192617.0,181829.0,2.63,1.48,2.39
25765,062814004350,2015,062814004350,0628140,1912284.0,2386710.0,,24773.0,98510.0,351144.0,178912.0,2.48,1.62,4.39
25766,062814004351,2015,062814004351,0628140,1147176.0,1498328.0,,38007.0,88458.0,224697.0,101017.0,2.39,1.28,2.39
25767,062814013419,2015,062814013419,0628140,,,,,,,,,,
25768,062814099999,2015,,,,,,,,,,,,
25769,062817004352,2015,062817004352,0628170,2662389.0,3352958.5,,157985.43,371222.96,161360.71,278917.0,10.75,6.88,1.0
25770,062817004353,2015,062817004353,0628170,2520695.0,3357711.76,,253161.67,432442.76,151411.96,158709.0,6.88,6.88,1.0
25771,062817004354,2015,062817004354,0628170,3510791.0,4527488.0,,86797.65,622810.06,307088.95,295486.0,7.41,7.38,2.0
25772,062817004355,2015,062817004355,0628170,3070626.0,3830464.6,,151799.53,449509.42,158529.32,249144.0,6.88,7.38,1.0
25773,062825003970,2015,062825003970,0628250,4225658.0,5267043.6,,336.0,394410.42,646638.85,117430.0,0.01,5.88,9.0
25774,062825004357,2015,062825004357,0628250,1540817.0,1945303.58,,0.0,63453.23,341032.38,38035.0,0.0,1.0,3.63
25775,062825004359,2015,062825004359,0628250,1392811.0,1755406.61,,0.0,60973.98,301621.34,33824.0,0.0,1.0,3.5
25776,062825004360,2015,062825004360,0628250,7439310.0,10421626.53,,43778.13,1740483.01,1198054.0,508863.0,0.88,13.06,15.38
25777,062825004361,2015,062825004361,0628250,1832288.0,2472934.26,,0.0,199277.13,441735.89,70355.0,0.0,2.63,6.75
25778,062825004362,2015,062825004362,0628250,1514062.0,1882128.01,,17863.4,57297.99,292904.17,85034.0,0.6,2.25,3.32
25779,062825004363,2015,062825004363,0628250,1825231.0,2218320.65,,0.0,64468.55,328620.65,53213.0,0.0,1.09,3.0
25780,062825004364,2015,062825004364,0628250,2497719.0,3275310.19,,29.64,271431.84,506129.17,83963.0,0.01,4.38,6.75
25781,062825004365,2015,062825004365,0628250,1725339.0,2103667.73,,0.0,64612.81,313715.67,46928.0,0.0,2.25,3.5
25782,062825004366,2015,062825004366,0628250,2693739.0,3083310.0,,0.0,51293.76,338276.92,63637.0,0.0,1.97,4.0
25783,062825004367,2015,062825004367,0628250,990120.0,1579881.93,,71420.26,174715.29,343625.94,108436.0,2.13,3.31,4.0
25784,062825004368,2015,062825004368,0628250,5612098.0,8026178.76,,44687.59,1339976.33,1029416.43,471985.0,0.94,17.38,11.75
25785,062825004370,2015,062825004370,0628250,2289064.0,2675760.77,,14848.49,61837.13,310010.23,44411.0,0.75,1.97,3.75
25786,062825004371,2015,062825004371,0628250,1245687.0,1603679.25,,6.87,46868.3,311116.87,29954.0,0.01,1.97,3.5
25787,062825004373,2015,062825004373,0628250,2413036.0,2802087.95,,0.0,55936.73,333115.15,56055.0,0.0,1.09,4.0
25788,062825004374,2015,062825004374,0628250,2600560.0,2949879.07,,305.82,60847.42,288165.59,44322.0,0.01,1.09,4.88
25789,062825007717,2015,062825007717,0628250,2130115.0,2489494.84,,76.31,64088.15,295214.47,53813.0,0.01,1.97,3.75
25790,062825008313,2015,062825008313,0628250,1836423.0,2221307.0,,29364.0,384884.0,475169.0,700717.0,1.0,6.0,3.15
25791,062825009169,2015,062825009169,0628250,1872629.0,2288267.04,,27697.57,55688.3,332251.87,40300.0,0.93,1.38,3.75
25792,062825009597,2015,062825009597,0628250,2278239.0,2669829.78,,235.6,51464.37,339890.41,54320.0,0.01,1.97,3.75
25793,062825010311,2015,062825010311,0628250,2280076.0,2609303.0,,27.47,57367.4,271832.85,66034.0,0.01,1.97,3.88
25794,062825010645,2015,062825010645,0628250,2369295.0,2720947.0,,0.0,52175.6,299476.72,42222.0,0.0,2.25,3.75
25795,062825011922,2015,062825011922,0628250,2174209.0,2971042.87,,99.54,301747.21,494986.57,65557.0,0.01,4.09,6.75
25796,062825012011,2015,062825012011,0628250,2342699.0,2777073.22,,0.0,63372.55,371001.46,61568.0,0.0,2.38,3.88
25797,062827004375,2015,062827004375,0628270,148691.0,224367.56,,0.0,0.0,0.0,21403.0,0.0,0.0,0.0
25798,062827004376,2015,062827004376,0628270,993354.0,1466161.6,,0.0,42066.0,191002.92,71140.0,0.0,0.51,2.0
25799,062827004377,2015,062827004377,0628270,700172.0,987450.09,,15529.15,42066.0,100647.24,29815.0,0.56,0.51,1.0
25800,062827004378,2015,062827004378,0628270,853859.0,1182987.41,,17859.82,42066.0,100647.24,72812.0,0.72,0.51,1.0
25801,062827004379,2015,062827004379,0628270,1809676.0,2991537.26,,43890.16,173331.0,290958.14,226365.0,1.78,2.45,2.8
25802,062827004380,2015,062827004380,0628270,351677.0,550948.28,,17739.92,42066.0,59227.08,28385.0,0.81,0.51,0.6
25803,062827004381,2015,062827004381,0628270,96593.0,186537.17,,14246.94,42066.0,39384.8,4100.0,0.75,0.51,0.4
25804,062827004382,2015,062827004382,0628270,1030589.0,1352959.57,,33493.92,42066.0,100731.84,80168.0,1.3,0.51,1.0
25805,062827010709,2015,062827010709,0628270,124213.0,269250.86,,185.25,0.0,28643.0,166171.0,0.01,0.0,0.48
25806,062827012603,2015,,,23741.0,27240.16,,0.0,0.0,0.0,30.0,0.0,0.0,0.0
25807,062827013394,2015,062827013394,0628270,,,,,,,,,,
25808,062832004384,2015,062832004384,0628320,1223558.0,1801152.38,,81943.77,396479.03,99171.17,148607.0,6.33,7.49,1.0
25809,062832004385,2015,062832004385,0628320,1412577.0,2005094.98,,57017.71,433951.51,101548.08,108337.0,6.39,10.38,1.0
25810,062832004386,2015,062832004386,0628320,1109237.0,1545100.38,,25146.33,299051.27,111665.04,38744.0,1.0,8.52,1.0
25811,062832007455,2015,062832007455,0628320,1393826.0,1991838.06,,44512.4,454327.98,99171.17,215652.0,2.85,13.51,1.0
25812,062832013259,2015,062832013259,0628320,789641.0,1195266.48,,30341.67,263618.49,111665.29,148312.0,1.59,7.21,1.0
25813,062847004387,2015,062847004387,0628470,1414606.0,1915454.33,,0.0,62849.97,437997.96,73683.0,0.0,5.0,1.42
25814,062847004388,2015,062847004388,0628470,2419298.0,2952422.35,,0.0,191432.74,341690.77,139987.0,0.0,4.38,3.36
25815,062847004389,2015,062847004389,0628470,2220782.0,2711276.03,,4533.19,168391.55,317568.91,107559.0,2.51,0.38,4.38
25816,062847004390,2015,062847004390,0628470,2040158.0,2579077.98,,38649.35,174322.78,325947.46,133776.0,2.66,1.32,4.38
25817,062847004392,2015,062847004392,0628470,2700895.0,3334404.04,,0.0,325022.51,308485.58,75139.0,0.0,5.0,4.81
25818,062847004393,2015,062847004393,0628470,2218370.0,2729939.03,,0.0,234771.41,276797.01,199065.0,0.0,4.0,3.9
25819,062847004394,2015,062847004394,0628470,2182701.0,2656754.8,,0.0,151363.72,322689.66,138550.0,0.0,4.38,2.59
25820,062847004395,2015,062847004395,0628470,2470304.0,2960505.96,,10271.84,133851.9,346077.36,180266.0,2.18,0.84,4.75
25821,062847004396,2015,062847004396,0628470,1304343.0,1691739.63,,33806.12,76858.74,276731.66,66135.0,1.89,0.87,5.0
25822,062847004397,2015,062847004397,0628470,2313968.0,2826653.98,,0.0,165597.74,347088.2,81634.0,0.0,4.88,2.81
25823,062847004398,2015,062847004398,0628470,2229472.0,2712808.38,,0.0,153260.58,330075.13,122381.0,0.0,4.38,2.69
25824,062847004399,2015,062847004399,0628470,2578967.0,3025258.37,,0.0,185149.22,261142.09,115627.0,0.0,4.5,3.46
25825,062847004400,2015,062847004400,0628470,3730540.0,4444317.12,,0.0,265521.48,448255.6,143717.0,0.0,5.75,4.81
25826,062847004401,2015,062847004401,0628470,2247549.0,2736818.88,,12815.16,147712.96,328740.88,129036.0,2.94,0.41,4.75
25827,062847004402,2015,062847004402,0628470,2274290.0,2785802.15,,8656.76,164041.81,338812.9,107262.0,2.69,0.38,4.76
25828,062847004406,2015,062847004406,0628470,2261854.0,2762973.12,,27537.14,150528.18,323053.75,117903.0,3.03,0.5,4.38
25829,062847004407,2015,062847004407,0628470,2238912.0,2755730.19,,0.0,173075.59,343742.18,91562.0,0.0,4.38,3.01
25830,062847004408,2015,062847004408,0628470,2070269.0,2576118.73,,0.0,197245.62,308604.04,129003.0,0.0,4.38,3.06
25831,062847004409,2015,062847004409,0628470,1686048.0,2157659.51,,0.0,161795.74,309815.54,188220.0,0.0,4.25,2.26
25832,062847004410,2015,062847004410,0628470,2158456.0,2594540.57,,36474.31,64747.1,334862.52,214731.0,1.68,1.0,4.75
25833,062847004411,2015,062847004411,0628470,2580952.0,3129230.88,,0.0,173676.58,374602.19,208547.0,0.0,5.0,3.27
25834,062847004412,2015,062847004412,0628470,2574527.0,3243617.11,,0.0,231532.87,437557.09,187281.0,0.0,5.81,3.56
25835,062847004413,2015,062847004413,0628470,2850136.0,3420216.25,,0.0,243476.27,326603.83,306931.0,0.0,4.0,5.06
25836,062847004414,2015,062847004414,0628470,3008713.0,3675307.28,,0.0,314145.6,352447.69,164977.0,0.0,4.44,5.76
25837,062847004415,2015,062847004415,0628470,2369501.0,2943364.42,,0.0,257847.07,316015.56,154774.0,0.0,4.38,3.66
25838,062847006433,2015,062847006433,0628470,3034282.0,3598403.06,,63353.82,152109.23,348657.97,177812.0,3.31,1.75,4.44
25839,062847007805,2015,062847007805,0628470,2176617.0,2674684.22,,19659.19,164496.52,313910.8,109009.0,2.69,0.5,4.38
25840,062847007806,2015,062847007806,0628470,1625676.0,2121897.52,,0.0,149319.16,346901.46,136558.0,0.0,3.71,1.89
25841,062847008925,2015,062847008925,0628470,1217932.0,1666447.13,,18409.54,128571.69,301533.89,63966.0,2.51,0.76,4.0
25842,062847009417,2015,062847009417,0628470,2429139.0,2897812.28,,0.0,150535.12,318137.82,157843.0,0.0,4.38,2.56
25843,062847011318,2015,062847011318,0628470,2184845.0,2682975.68,,0.0,184064.97,314065.3,91523.0,0.0,4.37,3.31
25844,062847011354,2015,062847011354,0628470,1701456.0,2148532.91,,0.0,138005.78,309070.68,81935.0,0.0,4.0,3.06
25845,062853004417,2015,062853004417,0628530,1030591.0,2151230.0,,59011.0,139497.0,225723.0,369731.0,4.0,3.0,2.0
25846,062853013125,2015,062853013125,0628530,1030591.0,1209139.45,,58011.0,139497.0,225723.0,369731.0,4.0,3.0,2.0
25847,062853013843,2015,062853013843,0628530,478407.0,565997.0,,0.0,19875.0,67715.0,814819.0,0.0,0.38,0.3
25848,062865004418,2015,062865004418,0628650,1350220.0,1587777.19,,0.0,33173.57,196141.25,44035.0,0.0,0.75,3.0
25849,062865004419,2015,062865004419,0628650,1707635.0,2014151.6,,0.0,41510.02,246375.12,122155.0,0.0,0.88,3.63
25850,062865004420,2015,062865004420,0628650,1707635.0,1728087.91,,0.0,41243.9,220630.24,40334.0,0.0,0.88,3.0
25851,062865004421,2015,062865004421,0628650,5678997.0,7344433.12,,0.0,679069.74,980689.9,259326.0,0.0,10.81,14.5
25852,062865004422,2015,062865004422,0628650,3.0,73334.89,,0.0,1741.08,71590.65,40258.0,0.0,0.0,1.75
25853,062865004423,2015,062865004423,0628650,2349997.0,3093690.53,,0.0,247994.36,494881.93,90504.0,0.0,3.41,7.63
25854,062865004424,2015,062865004424,0628650,2148240.0,2450336.87,,0.0,38702.55,248055.94,57028.0,0.0,0.88,4.0
25855,062865004425,2015,062865004425,0628650,5297933.0,6927019.69,,0.0,696515.32,950944.72,376764.0,0.0,10.1,14.0
25856,062865004426,2015,062865004426,0628650,2993429.0,4045794.33,,0.0,169894.76,849760.93,364566.0,0.0,4.5,11.32
25857,062865004427,2015,062865004427,0628650,1247572.0,1479806.77,,0.0,32152.04,190150.08,45741.0,0.0,0.75,2.88
25858,062865004428,2015,062865004428,0628650,1720978.0,2009570.72,,0.0,40514.46,236728.41,24422.0,0.0,0.88,3.44
25859,062865004429,2015,062865004429,0628650,1072522.0,1309557.7,,0.0,32004.75,196670.54,32708.0,0.0,0.75,2.69
25860,062865004430,2015,062865004430,0628650,1692719.0,1861825.7,,0.0,33173.57,243903.55,39392.0,0.0,0.75,3.31
25861,062865004432,2015,062865004432,0628650,1201440.0,1451209.76,,0.0,29486.22,213259.16,36158.0,0.0,0.75,3.0
25862,062865004433,2015,062865004433,0628650,1221136.0,1465439.03,,0.0,34216.91,201384.66,50211.0,0.0,0.75,2.75
25863,062865004435,2015,062865004435,0628650,2358931.0,2768998.63,,0.0,47752.57,348072.54,86759.0,0.0,1.0,5.44
25864,062865004436,2015,062865004436,0628650,2200629.0,2642495.17,,0.0,46337.86,383706.08,153314.0,0.0,1.0,5.38
25865,062865004437,2015,062865004437,0628650,1178740.0,1419979.03,,0.0,34868.42,207158.34,38943.0,0.0,0.75,3.0
25866,062865004439,2015,062865004439,0628650,1568115.0,1835993.79,,0.0,35800.83,221194.62,64608.0,0.0,0.97,3.25
25867,062865004441,2015,062865004441,0628650,4688084.0,6252767.49,,0.0,605519.42,950678.68,456482.0,0.0,10.1,14.0
25868,062865004442,2015,062865004442,0628650,1404853.0,1684857.61,,0.0,38608.52,229474.63,35427.0,0.0,0.88,3.0
25869,062865004443,2015,062865004443,0628650,1097532.0,1327693.58,,0.0,32886.89,199052.3,43107.0,0.0,0.75,2.63
25870,062865004446,2015,062865004446,0628650,2075732.0,2762472.36,,0.0,127466.16,559273.84,63079.0,0.0,3.0,8.0
25871,062865004447,2015,062865004447,0628650,1118796.0,1357915.62,,0.0,27461.03,204284.76,31315.0,0.0,0.75,2.75
25872,062865004448,2015,062865004448,0628650,990253.0,1426038.6,,0.0,139986.72,289170.88,31878.0,0.0,2.3,4.0
25873,062865004451,2015,062865004451,0628650,1654576.0,1899784.7,,0.0,18530.53,217170.1,91521.0,0.0,1.13,3.44
25874,062865004453,2015,062865004453,0628650,1131616.0,1374958.46,,0.0,36909.18,197843.66,35758.0,0.0,0.75,3.0
25875,062865004454,2015,062865004454,0628650,1771203.0,2048834.8,,0.0,26838.0,239315.02,38882.0,0.0,0.75,3.38
25876,062865004455,2015,062865004455,0628650,1817815.0,2111151.38,,0.0,29500.18,262360.2,9703.0,0.0,0.88,3.63
25877,062865004456,2015,062865004456,0628650,5906205.0,7566621.92,,0.0,702506.3,976040.28,388374.0,0.0,10.1,14.94
25878,062865004458,2015,062865004458,0628650,1264978.0,1523927.67,,0.0,26274.68,223975.68,87661.0,0.0,0.88,3.0
25879,062865004459,2015,062865004459,0628650,1501680.0,2091402.39,,0.0,137168.9,451476.1,62741.0,0.0,2.25,6.19
25880,062865007195,2015,062865007195,0628650,2635599.0,3205369.33,,0.0,108095.9,458605.25,87831.0,0.0,1.32,6.38
25881,062865007196,2015,062865007196,0628650,1950151.0,2250179.14,,0.0,38702.55,249002.19,27209.0,0.0,0.88,3.91
25882,062865008245,2015,062865008245,0628650,1333197.0,1582399.49,,0.0,33173.57,208047.18,130547.0,0.0,0.75,3.0
25883,062865008246,2015,062865008246,0628650,1874891.0,2163325.23,,0.0,43791.47,237115.91,58155.0,0.0,1.25,4.0
25884,062865009419,2015,062865009419,0628650,1343712.0,1593073.49,,0.0,30511.69,208923.49,42508.0,0.0,0.75,2.84
25885,062865010986,2015,062865010986,0628650,,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25886,062865012123,2015,062865012123,0628650,401992.0,561946.42,,0.0,48992.81,110961.46,25082.0,0.0,0.46,1.25
25887,062865012382,2015,062865012382,0628650,216641.0,369787.5,,0.0,50199.35,102946.58,29849.0,0.0,0.46,1.25
25888,062868004460,2015,062868004460,0628680,3408426.0,4950452.81,,252287.15,37476.42,94934.66,715353.0,4.13,1.0,2.0
25889,062871002781,2015,062871002781,0628710,599731.0,924446.0,,18478.0,26329.0,129004.0,179946.0,1.3,1.5,2.0
25890,062871004461,2015,062871004461,0628710,1802687.0,2358936.0,,3331.0,46892.0,197435.0,257910.0,0.79,0.6,2.75
25891,062871004463,2015,062871004463,0628710,1614224.0,2180423.0,,4127.0,38289.0,307148.0,286898.0,0.02,0.13,4.0
25892,062871004464,2015,062871004464,0628710,2234897.0,3041278.0,,9844.0,75084.0,296384.0,347287.0,0.69,0.88,3.88
25893,062871004465,2015,062871004465,0628710,1796025.0,2373098.0,,138.0,35257.0,308298.0,285057.0,0.01,0.47,4.0
25894,062871004466,2015,062871004466,0628710,1807174.0,2380162.0,,7462.0,42508.0,198300.0,258943.0,0.31,0.88,2.75
25895,062871004467,2015,062871004467,0628710,1672852.0,2230293.0,,2625.0,49998.0,201584.0,244539.0,0.31,1.0,2.75
25896,062871004468,2015,062871004468,0628710,1824749.0,2449484.0,,5469.0,48163.0,193798.0,274882.0,0.69,0.6,2.75
25897,062871012315,2015,062871012315,0628710,2117933.0,3299736.0,,661.0,355764.0,372555.0,806766.0,0.01,3.08,6.5
25898,062883004469,2015,062883004469,0628830,72414.0,145754.6,,9657.73,54212.53,20000.0,159632.0,0.5,2.07,0.24
25899,062886004470,2015,062886004470,0628860,1997781.0,2970267.85,,167557.74,545558.65,376483.5,778989.0,5.35,7.64,2.09
25900,062886004471,2015,062886004471,0628860,2097671.0,3232994.24,,182378.58,593814.45,409784.25,847892.0,5.82,8.31,2.27
25901,062886004472,2015,062886004472,0628860,3831745.0,6531670.09,,368462.36,1199692.85,827893.7,1713010.0,11.75,16.8,4.59
25902,062886004473,2015,062886004473,0628860,1897892.0,2838904.65,,160147.33,521430.75,359833.13,744537.0,5.11,7.3,1.99
25903,062886007077,2015,062886007077,0628860,1897892.0,2941076.03,,165910.99,540196.89,372783.42,771333.0,5.29,7.56,2.07
25904,062895004480,2015,062895004480,0628950,265206.0,285489.0,,0.0,20283.0,0.0,378226.0,0.0,0.37,0.0
25905,062895011739,2015,062895011739,0628950,4829440.0,5421554.0,,273614.0,153854.0,164646.0,1415819.0,16.48,3.0,4.9
25906,062895011863,2015,062895011863,0628950,5436691.0,6748193.0,,45000.0,332918.0,933584.0,1917076.0,1.0,12.28,13.0
25907,062910004488,2015,062910004488,0629100,541244.0,751173.05,,11330.74,4707.0,193890.0,65373.0,0.38,0.23,3.06
25908,062910004489,2015,062910004489,0629100,912005.0,1169771.9,,0.0,96179.8,161586.57,227526.0,0.0,2.25,2.38
25909,062910004491,2015,062910004491,0629100,1307089.0,1582422.29,,13894.67,98915.68,162522.13,242826.0,0.44,2.24,2.38
25910,062910004492,2015,062910004492,0629100,1342862.0,1628835.83,,29409.0,95255.36,161308.19,153779.0,0.88,2.63,2.38
25911,062910004493,2015,062910004493,0629100,1459666.0,1735321.0,,9295.7,106805.4,159553.89,121694.0,0.38,2.57,2.38
25912,062910004494,2015,062910004494,0629100,1040012.0,1291369.63,,9961.57,75563.07,165832.01,387186.0,0.44,1.72,2.38
25913,062910010742,2015,062910010742,0629100,946639.0,1170593.31,,0.0,72248.55,151705.0,115169.0,0.0,1.54,2.54
25914,062910013250,2015,062910013250,0629100,,,,,,,,,,
25915,062913004495,2015,062913004495,0629130,3229166.0,4269500.0,,9763.0,290983.0,218506.0,284818.0,0.5,6.38,2.0
25916,062913004496,2015,062913004496,0629130,3002040.0,3991815.0,,9234.0,291782.0,188686.0,257755.0,0.4,6.04,2.0
25917,062913004497,2015,062913004497,0629130,418562.0,718367.0,,0.0,52162.0,133362.0,93772.0,0.0,0.8,1.23
25918,062913007947,2015,062913007947,0629130,145857.0,229211.0,,155537.0,7510.0,29550.0,7453.0,0.5,0.25,0.26
25919,062916004498,2015,062916004498,0629160,319882.0,415935.0,,23574.29,0.0,0.0,24000.0,2.0,0.0,0.0
25920,062919004500,2015,062919004500,0629190,291670.0,358833.0,,0.0,14047.0,69413.0,12701.0,0.0,0.2,0.75
25921,062919007097,2015,062919007097,0629190,416305.0,498176.0,,13636.0,0.0,63499.0,5529.0,0.75,0.0,0.51
25922,062922001855,2015,062922001855,0629220,1995851.0,2433913.58,,5824.07,169836.05,262401.82,183780.0,0.77,1.6,3.88
25923,062922004240,2015,062922004240,0629220,4111751.0,5274270.36,,7188.83,312589.6,842740.1,349059.0,0.72,3.0,11.0
25924,062922004501,2015,062922004501,0629220,3265311.0,4100142.92,,17369.08,212589.67,604872.58,273204.0,0.52,2.0,8.0
25925,062922004502,2015,062922004502,0629220,3379640.0,4194869.62,,13507.21,198827.13,602895.2,209980.0,0.77,2.0,8.63
25926,062922004504,2015,062922004504,0629220,3585013.0,4662979.12,,0.0,308768.47,769196.82,267904.0,0.0,3.0,8.75
25927,062922004505,2015,062922004505,0629220,1694251.0,2171456.41,,16326.53,191399.07,269479.51,121792.0,0.5,1.8,3.75
25928,062922004507,2015,062922004507,0629220,2821859.0,3604595.4,,14398.02,168604.56,599733.42,265802.0,0.52,1.5,7.0
25929,062922004508,2015,062922004508,0629220,3150413.0,3887304.12,,10130.5,145602.08,581157.87,163057.0,0.65,1.5,7.0
25930,062922004509,2015,062922004509,0629220,2850475.0,3547070.23,,10632.84,148938.83,537023.54,186902.0,0.52,1.4,6.0
25931,062922004510,2015,062922004510,0629220,2119110.0,2588807.9,,21197.47,182481.56,266018.84,110240.0,1.04,1.8,3.88
25932,062922004511,2015,062922004511,0629220,2318696.0,2718861.86,,21492.88,141725.34,236947.54,105165.0,1.04,1.7,3.11
25933,062922004513,2015,062922004513,0629220,1508149.0,2109691.87,,12171.83,151141.42,438229.05,231304.0,0.77,1.6,6.0
25934,062922004515,2015,062922004515,0629220,2511354.0,2962235.74,,18078.15,168188.64,264614.29,200039.0,0.92,1.8,3.88
25935,062922006804,2015,062922006804,0629220,2207282.0,2605847.48,,11219.42,115576.33,271769.71,175418.0,0.25,3.3,3.98
25936,062922007476,2015,062922007476,0629220,2089423.0,2531030.43,,9232.51,164964.82,267409.97,100148.0,0.77,1.8,3.88
25937,062922007809,2015,062922007809,0629220,,,,,,,,,,
25938,062922007922,2015,062922007922,0629220,2554318.0,3370992.9,,8029.13,242792.13,565852.73,713471.0,0.29,2.8,7.0
25939,062922008665,2015,062922008665,0629220,1997894.0,2397707.17,,15996.4,149510.21,234305.82,322647.0,0.77,1.5,2.63
25940,062922009598,2015,062922009598,0629220,2574167.0,3053893.03,,17453.46,182087.41,280184.25,215936.0,0.5,1.6,4.56
25941,062922011374,2015,062922011374,0629220,1871450.0,2315514.99,,12085.79,202559.3,229419.58,295283.0,0.65,1.8,3.88
25942,062922012389,2015,062922012389,0629220,3320907.0,4054871.04,,16093.37,146036.99,571833.24,194506.0,0.52,0.7,7.0
25943,062927004516,2015,062927004516,0629270,7216788.0,9316104.95,,0.0,1110038.0,989277.61,977973.0,0.0,19.13,14.0
25944,062927004517,2015,062927004517,0629270,6915002.0,9064104.57,,65169.96,1012649.0,1071282.0,942743.0,1.75,17.63,15.0
25945,062927004518,2015,062927004518,0629270,1717833.0,2487780.29,,0.0,318539.33,451407.4,319419.0,0.0,6.35,6.31
25946,062927004519,2015,062927004519,0629270,5862980.0,7723267.61,,0.0,950373.99,909912.74,1136525.0,0.0,15.58,13.17
25947,062927004520,2015,062927004520,0629270,8306502.0,10726089.2,,28578.32,1245389.0,1145618.0,1900685.0,0.69,20.63,16.17
25948,062927004521,2015,062927004521,0629270,6298790.0,2023773.93,,0.0,1053922.0,969851.1,1117687.0,0.0,17.33,14.0
25949,062927010452,2015,062927010452,0629270,9437780.0,11994379.8,,0.0,1351286.0,1205312.0,1529808.0,0.0,21.08,17.0
25950,062927011873,2015,062927011873,0629270,1526345.0,2162235.76,,44902.28,135585.17,455402.0,1192089.0,1.0,3.0,7.0
25951,062927012465,2015,062927012465,0629270,517792.0,832477.0,,0.0,65058.4,121992.0,818015.0,0.0,1.0,1.0
25952,062927013007,2015,062927013007,0629270,1621558.0,1983932.61,,0.0,119507.09,242867.41,162310.0,0.0,0.4,4.75
25953,062927013876,2015,062927013876,0629270,1159803.0,1736602.43,,0.0,286524.5,290274.67,904765.0,0.0,4.83,4.75
25954,062928004522,2015,062928004522,0629280,782443.0,1137708.2,,104772.36,44644.76,176375.03,323178.0,4.81,0.83,2.9
25955,062928004523,2015,062928004523,0629280,766813.0,1102856.72,,80835.22,31871.4,154517.3,170990.0,6.09,0.63,2.91
25956,062934004525,2015,062934004525,0629340,333242.0,629875.0,,53962.0,32152.0,153859.0,319927.0,2.3,1.2,2.5
25957,062937004527,2015,062937004527,0629370,2512411.0,2799380.0,,188843.44,25582.0,249894.11,97500.0,6.86,8.38,2.5
25958,062937004528,2015,062937004528,0629370,2063353.0,2863816.89,,297201.96,253466.79,249894.11,44443.0,6.71,8.23,2.48
25959,062937004530,2015,062937004530,0629370,2988126.0,4082090.17,,52273.23,654698.25,661378.72,172988.0,2.9,10.63,7.0
25960,062937004531,2015,062937004531,0629370,2444803.0,2919302.95,,81850.5,372540.87,402069.36,191157.0,5.1,8.68,4.75
