,crdc_id,year,ncessch,leaid,teachers_fte_crdc,teachers_certified_fte,teachers_uncertified_fte,teachers_first_year_fte,teachers_second_year_fte,teachers_current_sy,teachers_previous_sy,teachers_absent_fte,counselors_fte,psychologists_fte,social_workers_fte,nurses_fte,security_guard_fte,law_enforcement_fte,law_enforcement_ind
27274,063432013144,2015,063432013144,0634320,26.0,26.0,0.0,0.0,1.0,26.0,23.0,5.0,1.0,2.0,0.0,0.6,0.0,,0.0
27275,063432013201,2015,063432013201,0634320,8.0,8.0,0.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
27276,063432013288,2015,063432013288,0634320,33.0,33.0,0.0,5.0,4.0,42.0,29.0,0.0,2.0,0.2,1.0,0.0,0.0,,0.0
27277,063432013580,2015,063432013580,0634320,10.0,10.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,0.5,0.0,0.0,0.0,,0.0
27278,063432013655,2015,063432013655,0634320,5.0,5.25,0.0,1.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
27279,063432013681,2015,063432013681,0634320,8.0,8.0,0.0,1.0,1.0,8.0,5.0,1.41,0.0,0.0,0.0,0.0,0.0,,0.0
27280,063432013795,2015,063432013795,0634320,10.0,10.0,0.0,0.0,3.0,10.0,8.0,0.0,0.4,0.2,0.0,0.0,0.0,,0.0
27281,063432013803,2015,063432013803,0634320,5.0,5.0,0.0,0.0,1.0,5.0,3.0,2.0,0.25,0.2,0.0,0.0,0.0,,0.0
27282,063432013878,2015,063432013878,0634320,23.0,23.0,0.0,0.0,2.0,23.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27283,063432013916,2015,063432013916,0634320,23.0,23.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0
27284,063432013917,2015,063432013917,0634320,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0
27285,063438005575,2015,063438005575,0634380,26.0,26.4,0.0,1.0,0.6,33.0,29.0,12.8,1.0,1.0,0.0,0.2,0.0,,0.0
27286,063438005576,2015,063438005576,0634380,33.0,33.9,0.0,0.0,0.0,36.0,33.0,23.5,1.0,0.6,0.0,0.2,1.0,,0.0
27287,063438005577,2015,063438005577,0634380,76.0,76.27,0.0,5.06,1.0,81.0,72.0,42.35,4.0,1.0,0.0,0.2,2.0,,0.0
27288,063438005578,2015,063438005578,0634380,8.0,8.3,0.0,0.0,0.0,9.0,9.0,2.75,0.6,0.0,0.0,0.2,1.0,,0.0
27289,063438005579,2015,063438005579,0634380,96.0,96.6,0.0,2.0,2.8,105.0,87.0,46.0,4.8,2.0,0.0,0.2,2.0,,0.0
27290,063438006516,2015,063438006516,0634380,76.0,76.9,0.0,3.4,1.0,86.0,79.0,35.8,4.0,1.0,0.0,0.2,2.0,,0.0
27291,063438008186,2015,063438008186,0634380,41.0,41.6,0.0,1.2,1.8,45.0,40.0,25.9,1.4,1.0,0.0,0.2,1.0,,0.0
27292,063438008307,2015,063438008307,0634380,51.0,51.6,0.0,2.8,1.2,58.0,51.0,30.7,2.0,1.0,0.0,0.2,2.0,,0.0
27293,063438011396,2015,063438011396,0634380,89.0,89.07,0.0,7.67,3.67,95.0,82.0,53.4,5.0,2.0,0.0,0.2,1.0,,0.0
27294,063438013861,2015,063438013861,0634380,11.0,11.6,0.0,1.2,0.0,15.0,0.0,6.96,1.0,0.0,0.0,0.2,1.0,,0.0
27295,063441001276,2015,063441001276,0634410,32.0,32.7,0.0,1.7,2.4,37.0,38.0,3.0,4.0,0.0,1.0,0.0,3.5,,0.0
27296,063441002774,2015,063441002774,0634410,15.0,15.3,0.0,3.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,2.63,,0.0
27297,063441003976,2015,063441003976,0634410,42.0,36.4,6.0,4.0,3.0,47.0,50.0,6.0,5.0,0.0,2.19,1.0,4.38,,0.0
27298,063441005360,2015,063441005360,0634410,29.0,27.4,2.0,3.0,2.0,34.0,34.0,2.0,1.0,0.0,0.75,0.0,0.0,,0.0
27299,063441005369,2015,063441005369,0634410,12.0,12.0,0.0,0.5,1.0,13.0,14.0,1.0,0.0,0.0,0.63,0.0,0.0,,0.0
27300,063441005580,2015,063441005580,0634410,59.0,56.4,3.0,3.0,5.0,64.0,61.0,10.0,4.0,0.0,1.0,1.0,2.63,,0.0
27301,063441005581,2015,063441005581,0634410,123.0,105.5,18.0,12.0,5.0,141.0,141.0,17.0,10.0,0.0,3.25,1.0,5.31,,0.0
27302,063441005582,2015,063441005582,0634410,27.0,27.0,0.0,1.0,1.0,27.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0
27303,063441005583,2015,063441005583,0634410,30.0,29.1,1.0,3.0,2.0,32.0,43.0,5.0,0.0,0.0,0.3,0.0,0.0,,0.0
27304,063441005585,2015,063441005585,0634410,55.0,53.4,2.0,6.0,6.0,58.0,57.0,10.0,4.0,0.0,1.75,0.0,2.63,,0.0
27305,063441005586,2015,063441005586,0634410,21.0,21.5,0.0,0.5,1.0,27.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0
27306,063441005587,2015,063441005587,0634410,84.0,68.4,16.0,6.0,2.6,106.0,97.0,21.0,5.0,0.0,0.88,0.0,4.38,,0.0
27307,063441005590,2015,063441005590,0634410,35.0,33.5,2.0,4.0,1.0,43.0,46.0,7.0,1.0,0.0,4.06,0.0,1.75,,0.0
27308,063441005591,2015,063441005591,0634410,15.0,15.0,0.0,2.0,0.0,20.0,22.0,3.0,0.0,0.0,2.0,1.0,1.75,,0.0
27309,063441005592,2015,063441005592,0634410,18.0,17.2,1.0,3.0,4.0,26.0,28.0,1.0,0.0,0.0,2.75,1.0,0.0,,0.0
27310,063441005596,2015,063441005596,0634410,6.0,6.6,0.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.0
27311,063441005597,2015,063441005597,0634410,23.0,23.1,0.0,2.0,2.0,26.0,24.0,7.0,0.0,0.0,2.25,0.0,0.0,,0.0
27312,063441005598,2015,063441005598,0634410,18.0,18.0,0.0,0.0,1.0,19.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
27313,063441005599,2015,063441005599,0634410,36.0,35.0,1.0,3.0,2.0,49.0,48.0,5.0,0.0,0.0,0.8,0.0,0.0,,0.0
27314,063441005600,2015,063441005600,0634410,20.0,20.4,0.0,2.0,3.0,21.0,22.0,3.0,0.0,0.0,2.25,0.0,0.0,,0.0
27315,063441005601,2015,063441005601,0634410,16.0,16.6,0.0,1.0,1.0,18.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0
27316,063441005602,2015,063441005602,0634410,13.0,13.6,0.0,0.0,1.0,14.0,16.0,1.0,2.0,0.0,2.0,0.0,1.75,,0.0
27317,063441005604,2015,063441005604,0634410,35.0,35.6,0.0,1.0,5.0,38.0,41.0,5.0,0.0,0.0,3.0,1.0,0.0,,0.0
27318,063441005605,2015,063441005605,0634410,17.0,17.8,0.0,1.0,0.0,20.0,19.0,3.0,0.0,0.0,2.75,0.0,0.88,,0.0
27319,063441005607,2015,063441005607,0634410,23.0,23.4,0.0,4.0,3.0,26.0,26.0,6.0,0.0,0.0,1.55,1.0,0.0,,0.0
27320,063441005609,2015,063441005609,0634410,27.0,27.5,0.0,0.0,0.0,29.0,31.0,4.0,0.0,0.0,0.5,0.0,0.0,,0.0
27321,063441005610,2015,063441005610,0634410,37.0,33.6,4.0,2.0,0.0,40.0,36.0,8.0,4.0,0.0,0.5,0.0,2.63,,0.0
27322,063441005611,2015,063441005611,0634410,12.0,12.5,0.0,1.0,1.0,20.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
27323,063441005612,2015,063441005612,0634410,120.0,100.6,20.0,2.0,4.0,130.0,135.0,22.0,9.0,0.0,1.75,1.0,5.25,,0.0
27324,063441005613,2015,063441005613,0634410,14.0,14.0,0.0,0.5,1.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0
27325,063441005614,2015,063441005614,0634410,15.0,15.8,0.0,1.0,0.0,16.0,18.0,1.0,0.0,0.0,1.3,0.0,0.0,,0.0
27326,063441005615,2015,063441005615,0634410,23.0,23.2,0.0,2.0,2.0,25.0,25.0,3.0,0.0,0.0,1.5,0.0,0.0,,0.0
27327,063441005616,2015,063441005616,0634410,17.0,17.6,0.0,2.0,3.0,19.0,19.0,2.0,0.0,0.0,4.09,0.0,0.88,,0.0
27328,063441005617,2015,063441005617,0634410,120.0,106.2,14.0,8.0,5.8,145.0,142.0,18.0,8.0,0.0,2.6,1.0,4.38,,0.0
27329,063441005618,2015,063441005618,0634410,23.0,23.7,0.0,2.0,0.0,26.0,26.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.0
27330,063441005620,2015,063441005620,0634410,21.0,21.8,0.0,1.0,2.0,28.0,25.0,4.0,0.0,0.0,0.88,0.0,0.0,,0.0
27331,063441005621,2015,063441005621,0634410,25.0,25.0,0.0,0.0,0.0,28.0,25.0,4.0,0.0,0.0,1.75,0.0,0.0,,0.0
27332,063441005623,2015,063441005623,0634410,36.0,36.6,0.0,1.0,1.0,41.0,39.0,6.0,0.0,0.0,1.0,1.0,0.0,,0.0
27333,063441005624,2015,063441005624,0634410,52.0,48.1,4.0,5.5,1.0,55.0,54.0,13.0,3.0,0.0,2.5,0.0,3.5,,0.0
27334,063441005625,2015,063441005625,0634410,31.0,29.6,2.0,3.0,6.0,33.0,34.0,6.0,0.0,0.0,1.5,0.0,0.0,,0.0
27335,063441005626,2015,063441005626,0634410,49.0,46.3,3.0,4.8,2.0,56.0,57.0,8.0,2.0,0.0,2.0,0.0,2.63,,0.0
27336,063441005628,2015,063441005628,0634410,44.0,38.0,6.0,9.0,5.0,50.0,46.0,11.0,3.0,0.0,3.0,0.0,2.63,,0.0
27337,063441005629,2015,063441005629,0634410,44.0,39.6,5.0,4.6,4.0,53.0,55.0,7.0,4.0,0.0,2.0,0.0,2.63,,0.0
27338,063441005630,2015,063441005630,0634410,14.0,14.1,0.0,2.5,1.0,15.0,14.0,1.0,0.0,0.0,1.5,0.0,0.0,,0.0
27339,063441005631,2015,063441005631,0634410,27.0,27.9,0.0,1.0,1.0,41.0,44.0,4.0,0.0,0.0,2.0,0.0,0.0,,0.0
27340,063441005633,2015,063441005633,0634410,22.0,22.5,0.0,2.0,2.0,27.0,28.0,1.0,0.0,0.0,1.81,0.0,0.5,,0.0
27341,063441005635,2015,063441005635,0634410,21.0,21.1,0.0,1.0,1.0,23.0,21.0,0.0,0.0,0.0,1.6,0.0,0.0,,0.0
27342,063441005636,2015,063441005636,0634410,19.0,19.1,0.0,4.0,2.0,27.0,28.0,2.0,0.0,0.0,1.5,0.0,0.0,,0.0
27343,063441005637,2015,063441005637,0634410,30.0,30.9,0.0,1.0,1.5,34.0,33.0,5.0,0.0,0.0,0.63,0.0,0.0,,0.0
27344,063441005638,2015,063441005638,0634410,27.0,26.5,1.0,2.0,1.0,28.0,28.0,7.0,0.0,0.0,1.75,0.0,0.0,,0.0
27345,063441005639,2015,063441005639,0634410,33.0,31.1,2.0,0.0,1.0,34.0,39.0,5.0,1.0,0.0,1.0,0.0,0.0,,0.0
27346,063441005640,2015,063441005640,0634410,31.0,31.5,0.0,3.0,0.0,39.0,42.0,8.0,0.0,0.0,1.75,1.0,0.0,,0.0
27347,063441005641,2015,063441005641,0634410,32.0,32.0,0.0,3.0,2.0,33.0,34.0,8.0,0.0,0.0,2.5,0.0,0.0,,0.0
27348,063441005643,2015,063441005643,0634410,152.0,135.8,17.0,6.0,5.0,172.0,165.0,18.0,8.0,0.0,1.0,0.0,5.25,,0.0
27349,063441005645,2015,063441005645,0634410,44.0,40.4,4.0,5.6,3.0,50.0,48.0,4.0,3.0,0.0,2.5,0.0,2.63,,0.0
27350,063441005646,2015,063441005646,0634410,16.0,16.0,0.0,2.5,1.0,48.0,42.0,2.0,0.0,0.0,2.25,0.0,0.0,,0.0
27351,063441005647,2015,063441005647,0634410,21.0,20.0,1.0,2.0,0.0,23.0,21.0,8.0,0.0,0.0,2.0,0.0,0.0,,0.0
27352,063441005648,2015,063441005648,0634410,24.0,24.6,0.0,1.0,2.0,27.0,27.0,3.0,0.0,0.0,1.81,0.0,0.0,,0.0
27353,063441005649,2015,063441005649,0634410,9.0,9.5,0.0,0.0,1.0,10.0,11.0,1.0,0.0,0.0,1.63,0.0,0.0,,0.0
27354,063441005650,2015,063441005650,0634410,94.0,74.0,20.0,4.4,6.5,112.0,110.0,17.0,6.0,0.0,2.5,2.0,5.25,,0.0
27355,063441005651,2015,063441005651,0634410,29.0,29.3,0.0,3.5,1.0,30.0,30.0,5.0,0.0,0.0,2.5,0.0,0.0,,0.0
27356,063441005652,2015,063441005652,0634410,14.0,14.0,0.0,2.5,2.0,15.0,15.0,2.0,0.0,0.0,0.6,0.0,0.0,,0.0
27357,063441005653,2015,063441005653,0634410,14.0,14.2,0.0,1.8,0.0,16.0,18.0,4.0,1.0,0.0,1.0,0.0,1.75,,0.0
27358,063441005654,2015,063441005654,0634410,34.0,34.35,0.0,3.0,4.0,39.0,39.0,6.0,1.0,0.0,2.94,1.0,0.88,,0.0
27359,063441005655,2015,063441005655,0634410,32.0,29.73,3.0,6.5,5.0,37.0,37.0,5.0,3.0,0.0,3.5,0.0,2.63,,0.0
27360,063441005657,2015,063441005657,0634410,56.0,54.8,2.0,6.0,2.0,61.0,60.0,6.0,4.0,0.0,1.0,0.0,2.88,,0.0
27361,063441005658,2015,063441005658,0634410,27.0,26.0,1.0,1.0,1.0,36.0,33.0,5.0,0.0,0.0,2.38,0.0,0.0,,0.0
27362,063441005659,2015,063441005659,0634410,14.0,14.1,0.0,0.0,0.0,18.0,18.0,4.0,0.0,0.0,0.75,0.0,0.0,,0.0
27363,063441005660,2015,063441005660,0634410,23.0,23.0,0.0,0.0,0.0,23.0,23.0,6.0,0.0,0.0,0.81,0.0,0.0,,0.0
27364,063441005661,2015,063441005661,0634410,33.0,30.6,3.0,3.5,3.5,42.0,35.0,4.0,1.0,0.0,1.0,0.0,0.0,,0.0
27365,063441005662,2015,063441005662,0634410,38.0,36.4,2.0,1.0,2.0,39.0,37.0,13.0,3.0,0.0,1.0,0.0,2.63,,0.0
27366,063441005663,2015,063441005663,0634410,18.0,18.85,0.0,5.0,1.0,27.0,28.0,1.0,1.0,0.0,1.88,0.0,0.0,,0.0
27367,063441005664,2015,063441005664,0634410,21.0,21.6,0.0,2.0,0.0,23.0,27.0,3.0,0.0,0.0,2.81,1.0,0.0,,0.0
27368,063441005666,2015,063441005666,0634410,27.0,27.6,0.0,2.0,2.0,31.0,30.0,5.0,0.0,0.0,0.6,0.0,0.0,,0.0
27369,063441005667,2015,063441005667,0634410,14.0,14.6,0.0,1.0,1.0,16.0,14.0,2.0,0.0,0.0,0.5,0.0,0.0,,0.0
27370,063441005668,2015,063441005668,0634410,23.0,23.5,0.0,0.0,0.0,28.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0
27371,063441005669,2015,063441005669,0634410,10.0,10.5,0.0,1.0,0.5,13.0,14.0,0.0,0.0,0.0,1.88,1.0,1.75,,0.0
27372,063441005670,2015,063441005670,0634410,20.0,20.6,0.0,0.0,1.0,24.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
27373,063441005671,2015,063441005671,0634410,20.0,19.5,1.0,2.0,1.0,24.0,31.0,5.0,0.0,0.0,1.75,0.0,0.0,,0.0
27374,063441005672,2015,063441005672,0634410,21.0,21.5,0.0,1.0,1.0,22.0,26.0,6.0,0.0,0.0,1.0,0.0,0.0,,0.0
27375,063441005674,2015,063441005674,0634410,15.0,15.5,0.0,1.0,0.5,23.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
27376,063441005676,2015,063441005676,0634410,25.0,25.0,0.0,2.0,2.0,25.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0
27377,063441005677,2015,063441005677,0634410,24.0,24.0,0.0,1.0,2.0,24.0,24.0,3.0,0.0,0.0,2.75,0.0,0.0,,0.0
27378,063441005678,2015,063441005678,0634410,42.0,35.6,7.0,2.0,6.0,45.0,43.0,11.0,3.0,0.0,0.5,0.0,1.75,,0.0
27379,063441005679,2015,063441005679,0634410,29.0,29.1,0.0,4.0,0.0,33.0,30.0,7.0,0.0,0.0,1.0,0.0,0.0,,0.0
27380,063441005681,2015,063441005681,0634410,10.0,10.6,0.0,1.0,0.0,13.0,19.0,0.0,0.0,0.0,2.25,1.5,0.0,,0.0
27381,063441006556,2015,063441006556,0634410,19.0,19.8,0.0,2.0,2.0,20.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
27382,063441007350,2015,063441007350,0634410,39.0,33.2,6.0,5.0,1.0,52.0,52.0,8.0,3.0,0.4,2.0,0.0,1.75,,0.0
27383,063441007732,2015,063441007732,0634410,21.0,21.6,0.0,1.0,2.0,24.0,27.0,0.0,0.0,0.0,1.88,0.0,0.0,,0.0
27384,063441007840,2015,063441007840,0634410,16.0,15.5,1.0,0.0,0.0,18.0,16.0,2.0,1.0,0.0,1.0,0.0,0.88,,0.0
27385,063441007841,2015,063441007841,0634410,39.0,35.4,4.0,1.0,0.0,43.0,45.0,2.0,0.0,0.0,1.0,0.0,0.5,,0.0
27386,063441007842,2015,063441007842,0634410,43.0,35.0,8.0,3.0,5.0,45.0,42.0,7.0,1.0,0.0,4.0,1.0,2.63,,0.0
27387,063441007845,2015,063441007845,0634410,48.0,35.5,13.0,4.5,6.0,51.0,48.0,5.0,3.0,0.0,2.5,0.0,4.38,,0.0
27388,063441008189,2015,063441008189,0634410,75.0,58.1,17.0,5.0,5.0,83.0,86.0,11.0,5.0,0.0,2.5,1.0,5.25,,0.0
27389,063441008191,2015,063441008191,0634410,19.0,19.5,0.0,4.0,1.0,28.0,28.0,5.0,0.0,0.0,3.56,0.0,0.88,,0.0
27390,063441008967,2015,063441008967,0634410,15.0,15.4,0.0,2.5,1.0,19.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
27391,063441009625,2015,063441009625,0634410,18.0,15.8,3.0,0.0,0.0,20.0,31.0,2.0,1.0,0.0,2.3,0.8,4.38,,0.0
27392,063441011252,2015,063441011252,0634410,27.0,21.0,6.0,1.0,2.0,36.0,38.0,3.0,1.0,0.0,2.0,0.0,0.88,,0.0
27393,063441011772,2015,063441011772,0634410,28.0,28.6,0.0,2.0,3.0,32.0,29.0,10.0,0.0,0.0,1.0,0.0,0.0,,0.0
27394,063441012487,2015,063441012487,0634410,19.0,19.1,0.0,0.0,0.5,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
27395,063441012494,2015,063441012494,0634410,31.0,24.9,7.0,1.0,2.0,37.0,42.0,2.0,1.0,0.0,1.0,0.0,1.75,,0.0
27396,063441012526,2015,063441012526,0634410,26.0,16.2,10.0,0.2,3.0,37.0,32.0,5.0,2.0,0.0,0.0,0.0,0.88,,0.0
27397,063441012583,2015,063441012583,0634410,7.0,7.0,0.0,1.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0
27398,063441012788,2015,063441012788,0634410,9.0,9.0,0.0,0.0,1.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
27399,063441013231,2015,063441013231,0634410,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
27400,063441013244,2015,063441013244,0634410,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
27401,063441013281,2015,063441013281,0634410,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
27402,063441013328,2015,063441013328,0634410,10.0,10.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0
27403,063441013456,2015,063441013456,0634410,6.0,6.0,0.0,0.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0
27404,063441013488,2015,063441013488,0634410,1.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
27405,063441013548,2015,063441013548,0634410,13.0,13.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0
27406,063441013585,2015,063441013585,0634410,7.0,6.0,1.0,0.0,1.0,8.0,10.0,3.0,0.0,0.0,0.0,0.0,0.88,,0.0
27407,063441013621,2015,063441013621,0634410,37.0,36.0,1.0,3.0,2.0,1.0,2.0,5.0,0.0,0.0,0.8,0.0,0.0,,0.0
27408,063441013687,2015,063441013687,0634410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
27409,063442500523,2015,063442500523,0634425,17.0,17.0,0.0,0.0,0.0,17.0,17.0,7.0,0.0,0.5,0.0,0.0,0.0,,0.0
27410,063442500557,2015,063442500557,0634425,52.0,52.0,0.0,0.0,1.0,52.0,49.0,20.0,3.0,0.5,0.0,0.5,2.0,,0.0
27411,063442500572,2015,063442500572,0634425,27.0,27.0,0.0,1.0,2.0,27.0,25.0,11.0,0.5,0.5,0.0,0.0,0.0,,0.0
27412,063442500575,2015,063442500575,0634425,20.0,20.0,0.0,0.0,0.0,18.0,17.0,8.0,0.5,0.5,0.0,0.0,0.0,,0.0
27413,063442500585,2015,063442500585,0634425,21.0,21.0,0.0,0.0,0.0,18.0,17.0,11.0,0.0,0.5,0.0,0.0,0.0,,0.0
27414,063442500611,2015,063442500611,0634425,18.0,18.0,0.0,0.0,0.0,18.0,17.0,4.0,0.5,0.5,0.0,1.0,0.0,,0.0
27415,063442503273,2015,063442503273,0634425,71.0,69.0,2.0,1.0,2.0,71.0,65.0,17.0,6.0,0.5,0.0,1.0,3.0,,0.0
27416,063442507166,2015,063442507166,0634425,4.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,,0.0
27417,063444005690,2015,063444005690,0634440,25.0,25.0,0.0,2.0,6.0,25.0,18.0,4.0,0.5,0.7,0.0,0.25,0.0,,0.0
27418,063444005691,2015,063444005691,0634440,38.0,33.8,5.0,10.0,2.0,40.0,22.0,9.0,2.0,0.8,0.0,0.15,4.0,0.5,1.0
27419,063444005692,2015,063444005692,0634440,14.0,14.0,0.0,0.0,0.0,14.0,14.0,1.0,0.5,0.2,0.0,0.15,0.5,,0.0
27420,063444005693,2015,063444005693,0634440,25.0,25.0,0.0,3.0,1.0,25.0,19.0,2.0,0.5,0.2,0.0,0.25,0.0,,0.0
27421,063444005694,2015,063444005694,0634440,104.0,102.9,2.0,9.0,6.0,106.0,90.0,22.0,5.0,1.2,0.0,0.25,8.0,1.0,1.0
27422,063444007219,2015,063444007219,0634440,61.0,60.0,1.0,13.0,7.0,69.0,41.0,5.0,4.0,1.0,0.0,0.0,0.0,,0.0
27423,063444007603,2015,063444007603,0634440,43.0,43.5,0.0,4.0,0.4,45.0,38.0,2.0,2.0,0.8,0.0,0.25,4.0,0.5,1.0
27424,063444009190,2015,063444009190,0634440,28.0,28.0,0.0,1.0,2.0,28.0,23.0,7.0,0.5,0.6,0.0,0.25,0.0,,0.0
27425,063444010060,2015,063444010060,0634440,34.0,33.0,1.0,1.0,2.0,34.0,29.0,3.0,0.5,0.4,0.0,0.25,0.0,,0.0
27426,063444011032,2015,063444011032,0634440,31.0,31.0,0.0,3.0,0.0,32.0,23.0,6.0,0.5,0.2,0.0,0.25,0.0,,0.0
27427,063444011033,2015,063444011033,0634440,26.0,26.0,0.0,2.0,0.0,26.0,21.0,4.0,0.5,0.7,0.0,0.25,0.0,,0.0
27428,063444011034,2015,063444011034,0634440,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.5,0.1,0.0,0.1,0.5,,0.0
27429,063444012563,2015,063444012563,0634440,37.0,37.0,0.0,2.0,0.0,40.0,33.0,7.0,0.5,0.05,0.0,0.25,0.0,,0.0
27430,063444012794,2015,063444012794,0634440,7.0,7.0,0.0,0.0,0.0,7.0,5.0,2.0,0.5,0.05,0.0,0.1,1.0,,0.0
27431,063444013260,2015,063444013260,0634440,10.0,10.0,0.0,2.0,0.0,10.0,8.0,1.0,0.0,1.0,0.0,0.25,0.0,,0.0
27432,063459001508,2015,063459001508,0634590,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,,0.0
27433,063459001509,2015,063459001509,0634590,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
27434,063459001517,2015,063459001517,0634590,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
27435,063459001538,2015,063459001538,0634590,21.0,21.8,0.0,0.0,0.0,20.0,15.0,2.0,0.0,0.5,0.0,0.33,0.0,,0.0
27436,063459002794,2015,063459002794,0634590,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0
27437,063459002795,2015,063459002795,0634590,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,0.0,0.0,0.0,,0.0
27438,063459004084,2015,063459004084,0634590,19.0,19.4,0.0,1.0,2.0,20.0,15.0,3.0,0.0,0.33,0.0,0.33,0.0,,0.0
27439,063459005696,2015,063459005696,0634590,76.0,74.8,2.0,8.0,3.0,77.0,64.0,15.0,1.0,0.0,0.0,0.5,0.0,,0.0
27440,063459005697,2015,063459005697,0634590,32.0,29.0,3.0,8.0,4.0,32.0,32.0,8.0,1.0,0.66,0.0,0.5,0.0,,0.0
27441,063459005698,2015,063459005698,0634590,18.0,18.4,0.0,1.0,1.0,4.0,4.0,5.0,1.0,0.75,0.0,0.33,0.0,,0.0
27442,063459005699,2015,063459005699,0634590,20.0,19.6,1.0,2.0,1.0,2.0,2.0,5.6,2.0,0.38,0.0,0.5,0.0,,0.0
27443,063459005700,2015,063459005700,0634590,26.0,26.6,0.0,0.0,1.0,30.0,23.0,6.5,1.0,0.33,0.0,0.5,0.0,,0.0
27444,063459005702,2015,063459005702,0634590,30.0,30.2,0.0,0.0,3.8,0.0,0.0,3.5,0.0,0.34,0.0,0.4,0.0,,0.0
27445,063459005703,2015,063459005703,0634590,47.0,47.6,0.0,4.0,4.0,51.0,39.0,14.8,1.0,0.5,0.0,0.33,0.0,,0.0
27446,063459005706,2015,063459005706,0634590,17.0,17.4,0.0,1.0,2.0,18.0,14.0,5.0,0.0,0.5,0.0,0.33,0.0,,0.0
27447,063459005707,2015,063459005707,0634590,50.0,50.8,0.0,3.0,6.0,52.0,42.0,7.0,1.0,0.5,0.0,0.5,0.0,,0.0
27448,063459005709,2015,063459005709,0634590,14.0,14.6,0.0,0.0,1.0,15.0,9.0,1.0,0.0,0.5,0.0,0.0,0.0,,0.0
27449,063459005710,2015,063459005710,0634590,66.0,64.6,2.0,9.0,7.0,52.0,40.0,9.2,0.0,0.5,0.0,0.5,0.0,,0.0
27450,063459005711,2015,063459005711,0634590,17.0,17.4,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.33,0.0,1.0,0.0,,0.0
27451,063459005713,2015,063459005713,0634590,17.0,16.6,1.0,4.0,3.0,2.0,2.0,3.0,1.0,0.5,0.0,0.3,0.0,,0.0
27452,063459005714,2015,063459005714,0634590,26.0,26.6,0.0,2.0,2.0,4.0,4.0,4.0,1.0,0.5,0.0,0.5,0.0,,0.0
