,ncessch,year,leaid_x,race,sex,students_AP_exam_none,students_AP_exam_oneormore,latitude,longitude,enrollment,school_name,AP_oneormore_relative,crdc_id_x,teachers_fte_crdc,teachers_current_sy,security_guard_fte,salaries_teachers
2770,62271013166.0,2015,622710.0,99,99,22.0,18.0,33.98577,-118.288051,466.0,Augustus F. Hawkins High C Rspnsbl Indigenous Soc Entrepr,3.862660944206009,062271013166,17.0,0.07296137339055794,0.0,76877.94117647059
2771,62271013173.0,2015,622710.0,99,99,62.0,194.0,33.982155,-118.233756,686.0,Linda Esperanza Marquez High A Hntngtn Park Inst of Appl Med,28.279883381924197,062271013173,23.0,0.043731778425655975,0.0,71094.82608695653
2772,62271013203.0,2015,622710.0,99,99,13.0,119.0,33.982155,-118.233756,634.0,Linda Esperanza Marquez High B LIBRA Academy,18.769716088328074,062271013203,24.0,0.04258675078864353,0.0,71178.83333333333
2773,62271013271.0,2015,622710.0,99,99,13.0,99.0,34.058076,-118.261722,511.0,Contreras Learning Center-School of Social Justice,19.373776908023483,062271013271,19.0,0.050880626223091974,0.0,71269.84210526316
2774,62271013579.0,2015,622710.0,99,99,39.0,47.0,33.80294,-118.305371,438.0,Humanities and Arts (HARTS) Academy of Los Angeles,10.730593607305936,062271013579,22.0,0.05251141552511415,0.0,64578.86363636364
2775,62271013737.0,2015,622710.0,99,99,2.0,43.0,34.0109,-118.250531,491.0,NAVA College Preparatory Academy,8.757637474541752,062271013737,19.0,0.059063136456211814,0.0,60130.89473684211
2776,62271013770.0,2015,622710.0,99,99,26.0,62.0,33.79353,-118.262131,542.0,Banning Acads of Creative and Innovative Scis (BACIS),11.439114391143912,062271013770,26.0,0.05166051660516605,0.0,65862.03846153847
2777,62271013775.0,2015,622710.0,99,99,10.0,25.0,34.039204,-118.21123,132.0,Boyle Heights STEM High,18.939393939393938,062271013775,9.0,0.09848484848484848,0.0,56072.333333333336
2778,62271013831.0,2015,622710.0,99,99,11.0,35.0,34.307378,-118.442192,332.0,Sylmar Biotech Health Academy,10.542168674698797,062271013831,13.0,0.05421686746987952,0.0,65548.15384615384
2779,62274003481.0,2015,622740.0,99,99,61.0,177.0,37.050677,-120.84217,1440.0,Los Banos High,12.291666666666666,062274003481,58.0,0.04027777777777778,0.003472222222222222,88358.0172413793
2780,62274012432.0,2015,622740.0,99,99,18.0,150.0,37.067816,-120.817399,1503.0,Pacheco High,9.980039920159681,062274012432,61.0,0.04058549567531603,0.00332667997338656,81767.13114754099
2781,62280003486.0,2015,622800.0,99,99,65.0,721.0,37.223279,-121.97584,1977.0,Los Gatos High,36.469398077895804,062280003486,107.0,0.05311077389984825,0.0,114223.0
2782,62280003487.0,2015,622800.0,99,99,70.0,532.0,37.265929,-122.028772,1324.0,Saratoga High,40.181268882175225,062280003487,71.0,0.05664652567975831,0.0,114759.25352112677
2783,62286003497.0,2015,622860.0,99,99,0.0,14.0,40.025461,-122.09423,173.0,Los Molinos High,8.092485549132949,062286003497,11.0,0.08092485549132948,0.0,68743.54545454546
2784,62308003516.0,2015,623080.0,99,99,88.0,579.0,35.11475,-120.580401,2205.0,Arroyo Grande High,26.258503401360546,062308003516,99.0,0.04625850340136054,0.0,60832.030303030304
2785,62308010656.0,2015,623080.0,99,99,22.0,57.0,35.04881,-120.488433,964.0,Nipomo High,5.9128630705394185,062308010656,48.0,0.054979253112033194,0.001037344398340249,56839.625
2786,62316003536.0,2015,623160.0,99,99,98.0,600.0,33.930144,-118.189716,2352.0,Lynwood High,25.510204081632654,062316003536,90.0,0.04039115646258504,0.002551020408163265,70037.64444444445
2787,62316010903.0,2015,623160.0,99,99,18.0,132.0,33.919134,-118.183189,1831.0,Marco Antonio Firebaugh High,7.209175314036045,062316010903,78.0,0.042599672310213,0.0032768978700163844,74076.43589743589
2788,62334003548.0,2015,623340.0,99,99,35.0,174.0,36.954548,-120.06483,2139.0,Madera High,8.134642356241233,062334003548,94.0,0.045348293595137916,0.002805049088359046,58806.96808510638
2789,62334011679.0,2015,623340.0,99,99,149.0,218.0,36.940347,-120.065885,2916.0,Madera South High,7.475994513031551,062334011679,128.0,0.04458161865569273,0.0024005486968449933,56925.4296875
2790,62353003568.0,2015,623530.0,99,99,61.0,33.0,37.641652,-118.963202,331.0,Mammoth High,9.969788519637463,062353003568,20.0,0.07250755287009064,0.0,66182.45
2791,62361003577.0,2015,623610.0,99,99,154.0,153.0,37.821261,-121.233863,1579.0,East Union High,9.689677010766308,062361003577,70.0,0.037365421152628246,0.0,75082.71428571429
2792,62361003583.0,2015,623610.0,99,99,159.0,166.0,37.79624,-121.211961,1511.0,Manteca High,10.986101919258768,062361003583,69.0,0.04169424222369292,0.0,76323.30434782608
2793,62361004002.0,2015,623610.0,99,99,44.0,171.0,37.791882,-121.24499,1358.0,Sierra High,12.592047128129602,062361004002,63.0,0.039764359351988215,0.0,80265.31746031746
2794,62361011321.0,2015,623610.0,99,99,125.0,116.0,37.901667,-121.307459,1232.0,Weston Ranch High,9.415584415584416,062361011321,56.0,0.033279220779220776,0.0,66376.28571428571
2795,62361012065.0,2015,623610.0,99,99,103.0,109.0,37.826183,-121.303257,1261.0,Lathrop High,8.643933386201427,062361012065,55.0,0.0380650277557494,0.0,70942.74545454545
2796,62382013167.0,2015,623820.0,99,99,11.0,11.0,34.27821,-118.788491,595.0,California Virtual Academy High @ Maricopa,1.8487394957983194,062382013167,24.0,0.06386554621848739,0.0,48042.833333333336
2797,62394003602.0,2015,623940.0,99,99,11.0,84.0,37.487586,-119.962543,522.0,Mariposa County High,16.091954022988507,062394003602,30.0,0.05555555555555555,0.0,56040.96666666667
2798,62403003612.0,2015,624030.0,99,99,45.0,178.0,38.001807,-122.134293,1179.0,Alhambra Senior High,15.097540288379982,062403003612,57.0,0.05089058524173028,0.0,71758.8947368421
2799,62409003630.0,2015,624090.0,99,99,13.0,102.0,39.083059,-121.536031,1122.0,Lindhurst High,9.090909090909092,062409003630,56.0,0.04367201426024955,0.00267379679144385,58617.32142857143
2800,62409003633.0,2015,624090.0,99,99,9.0,39.0,39.156795,-121.586858,893.0,Marysville High,4.367301231802911,062409003633,42.0,0.04927211646136618,0.0022396416573348264,65129.07142857143
2801,62409008671.0,2015,624090.0,99,99,6.0,17.0,39.15623,-121.588199,376.0,Marysville Charter Academy for the Arts,4.521276595744681,062409008671,21.0,0.05319148936170213,0.0026595744680851063,56749.333333333336
2802,62423007315.0,2015,624230.0,99,99,0.0,156.0,35.674081,-119.230682,860.0,McFarland High,18.13953488372093,062423007315,31.0,0.037209302325581395,0.0011627906976744186,93136.96774193548
2803,62448003660.0,2015,624480.0,99,99,2.0,58.0,39.308126,-123.801515,192.0,Mendocino High,30.208333333333332,062448003660,16.0,0.109375,0.0,61267.3125
2804,62450003666.0,2015,624500.0,99,99,173.0,633.0,37.450495,-121.901574,3134.0,Milpitas High,20.197830248883218,062450003666,136.0,0.03956604977664327,0.0012763241863433313,92038.8455882353
2805,62466003308.0,2015,624660.0,99,99,149.0,220.0,37.289142,-120.450316,1716.0,Golden Valley High,12.82051282051282,062466003308,69.0,0.04020979020979021,0.0,78716.33333333333
2806,62466003699.0,2015,624660.0,99,99,54.0,181.0,37.364577,-120.617211,1885.0,Atwater High,9.60212201591512,062466003699,72.0,0.01220159151193634,0.0,77293.54166666667
2807,62466003700.0,2015,624660.0,99,99,42.0,133.0,37.376331,-120.722496,1124.0,Livingston High,11.832740213523131,062466003700,47.0,0.04181494661921708,0.0,77501.21276595745
2808,62466003702.0,2015,624660.0,99,99,103.0,132.0,37.3203,-120.474132,1706.0,Merced High,7.737397420867527,062466003702,74.0,0.04337631887456037,0.0,79095.2027027027
2809,62466008741.0,2015,624660.0,99,99,102.0,143.0,37.346564,-120.57671,1764.0,Buhach Colony High,8.106575963718821,062466008741,76.0,0.04308390022675737,0.0,77626.47368421052
2810,62466013098.0,2015,624660.0,99,99,96.0,172.0,37.367898,-120.469501,1557.0,El Capitan High,11.046885035324342,062466013098,69.0,0.04431599229287091,0.0,69250.89855072464
2811,62469013698.0,2015,624690.0,99,99,10.0,0.0,34.27821,-118.788491,830.0,California Virtual Academy @ Sutter,0.0,062469013698,38.0,0.07349397590361446,0.0,45345.44736842105
2812,62475003708.0,2015,624750.0,99,99,0.0,93.0,38.75516,-122.614061,466.0,Middletown High,19.95708154506438,062475003708,25.0,0.055793991416309016,0.004291845493562232,53045.8
2813,62515001807.0,2015,625150.0,99,99,126.0,180.0,37.64809,-120.9194,1747.0,Peter Johansen High,10.303377218088151,062515001807,71.0,0.04922724670864339,0.0028620492272467086,71116.80281690141
2814,62515003734.0,2015,625150.0,99,99,97.0,228.0,37.689801,-120.966196,1716.0,Fred C. Beyer High,13.286713286713287,062515003734,69.0,0.046620046620046623,0.002913752913752914,75068.08695652174
2815,62515003739.0,2015,625150.0,99,99,36.0,139.0,37.680257,-121.010048,1661.0,Grace M. Davis High,8.368452739313668,062515003739,70.0,0.047561709813365445,0.0030102347983142685,70464.85714285714
2816,62515003744.0,2015,625150.0,99,99,70.0,185.0,37.63896,-120.899451,2450.0,Modesto High,7.551020408163265,062515003744,98.0,0.044081632653061226,0.0024489795918367346,76605.07142857143
2817,62515003753.0,2015,625150.0,99,99,98.0,211.0,37.65648,-120.973325,2026.0,Thomas Downey High,10.414610069101677,062515003753,82.0,0.04491609081934847,0.0024679170779861796,73615.87804878049
2818,62515011812.0,2015,625150.0,99,99,123.0,390.0,37.691762,-120.935281,2407.0,James C. Enochs High,16.20274200249273,062515011812,91.0,0.04279185708350644,0.002077274615704196,80817.76923076923
2819,62515012556.0,2015,625150.0,99,99,128.0,472.0,37.71852,-121.063034,2205.0,Joseph A. Gregori High,21.405895691609977,062515012556,87.0,0.04399092970521542,0.0022675736961451248,73771.3908045977
2820,62519003764.0,2015,625190.0,99,99,17.0,0.0,41.49116,-120.5424,220.0,Modoc High,0.0,062519003764,14.0,0.06363636363636363,0.0,61299.0
2821,62523003771.0,2015,625230.0,99,99,6.0,0.0,35.050415,-118.166466,273.0,Mojave Jr./Sr. High,0.0,062523003771,17.0,0.06593406593406594,0.0,57262.0
2822,62523012107.0,2015,625230.0,99,99,36.0,0.0,35.138477,-117.975443,484.0,California City High,0.0,062523012107,24.0,0.049586776859504134,0.0,61597.875
2823,62532003780.0,2015,625320.0,99,99,12.0,175.0,34.147268,-118.016255,1781.0,Monrovia High,9.82594048287479,062532003780,57.0,0.037619314991577765,0.0016844469399213925,89430.33333333333
2824,62547003790.0,2015,625470.0,99,99,922.0,0.0,33.97561,-118.1541,3043.0,Bell Gardens High,0.0,062547003790,117.0,0.04009201445941505,0.002168912257640486,68874.95726495727
2825,62547003803.0,2015,625470.0,99,99,429.0,0.0,34.01523,-118.1229,2734.0,Montebello High,0.0,062547003803,109.0,0.042794440380395024,0.002103145574250183,65776.88990825688
2826,62547003808.0,2015,625470.0,99,99,688.0,0.0,34.02735,-118.122484,2847.0,Schurr High,0.0,062547003808,111.0,0.04039339655778012,0.0024587284861257463,63448.657657657655
2827,62553003839.0,2015,625530.0,99,99,281.0,321.0,36.595324,-121.901356,1277.0,Monterey High,25.137039937353173,062553003839,57.0,0.04306969459671104,0.0,53774.45614035088
2828,62553003843.0,2015,625530.0,99,99,75.0,156.0,36.624444,-121.837528,1059.0,Seaside High,14.730878186968837,062553003843,42.0,0.04154863078375826,0.0,57534.5
2829,62553011697.0,2015,625530.0,99,99,114.0,76.0,36.675368,-121.801592,595.0,Marina High,12.773109243697478,062553011697,23.0,0.03865546218487395,0.0,49135.608695652176
2830,62569007784.0,2015,625690.0,99,99,97.0,461.0,34.270814,-118.897912,2004.0,Moorpark High,23.003992015968063,062569007784,85.0,0.04241516966067864,0.0,63674.02352941177
2831,62580003869.0,2015,625800.0,99,99,95.0,372.0,33.925739,-117.25585,2335.0,Moreno Valley High,15.931477516059958,062580003869,97.0,0.05139186295503212,0.0,67412.82474226804
2832,62580007213.0,2015,625800.0,99,99,6.0,8.0,33.910014,-117.23485,136.0,Bayside Community Day,5.88235294117647,062580007213,10.0,0.10294117647058823,0.0,79201.9
2833,62580008906.0,2015,625800.0,99,99,175.0,283.0,33.963342,-117.258233,2464.0,Canyon Springs High,11.48538961038961,062580008906,103.0,0.04707792207792208,0.0,68617.29126213593
2834,62580009404.0,2015,625800.0,99,99,97.0,322.0,33.931197,-117.193783,2633.0,Valley View High,12.22939612609191,062580009404,110.0,0.047854158754272694,0.0,67780.37272727273
2835,62580010583.0,2015,625800.0,99,99,241.0,326.0,33.900108,-117.207723,2143.0,Vista del Lago High,15.212319178721417,062580010583,88.0,0.04713019132057863,0.0,72133.48863636363
2836,62583003877.0,2015,625830.0,99,99,149.0,267.0,37.148497,-121.636394,1099.0,Live Oak High,24.29481346678799,062583003877,42.0,0.04094631483166515,0.0,65139.92857142857
2837,62583011453.0,2015,625830.0,99,99,69.0,642.0,37.159363,-121.670215,1477.0,Ann Sobrato High,43.46648612051456,062583011453,55.0,0.046039268788083954,0.0,68498.3090909091
2838,62586003892.0,2015,625860.0,99,99,18.0,82.0,34.142913,-116.074854,782.0,Twentynine Palms High,10.485933503836318,062586003892,31.0,0.03964194373401535,0.003631713554987212,71587.6129032258
2839,62586003895.0,2015,625860.0,99,99,15.0,88.0,34.112789,-116.424533,1359.0,Yucca Valley High,6.475349521707138,062586003895,53.0,0.03899926416482708,0.0030095658572479762,76727.7358490566
2840,62610003906.0,2015,626100.0,99,99,8.0,89.0,32.733847,-116.492803,384.0,Mountain Empire High,23.177083333333336,062610003906,25.0,0.06770833333333333,0.0,65884.56
2841,62631003929.0,2015,626310.0,99,99,138.0,716.0,37.38503,-122.1094,2044.0,Los Altos High,35.0293542074364,062631003929,104.0,0.05332681017612524,0.0009784735812133072,116513.48076923077
2842,62631003930.0,2015,626310.0,99,99,204.0,747.0,37.359058,-122.067163,1871.0,Mountain View High,39.925173703901656,062631003930,95.0,0.052378407268840195,0.0010689470871191875,129625.22105263158
2843,62637003941.0,2015,626370.0,99,99,197.0,417.0,37.964535,-122.071527,2013.0,College Park High,20.715350223546945,062637003941,83.0,0.041728763040238454,0.0,67192.04819277108
2844,62637003942.0,2015,626370.0,99,99,113.0,179.0,37.97802,-121.988937,1555.0,Concord High,11.511254019292604,062637003942,77.0,0.049517684887459806,0.0,49519.155844155845
2845,62637003960.0,2015,626370.0,99,99,69.0,126.0,37.983027,-122.035833,1307.0,Mt. Diablo High,9.640397857689365,062637003960,70.0,0.05355776587605203,0.0,55056.65714285714
2846,62637003961.0,2015,626370.0,99,99,54.0,384.0,37.90797,-122.008461,1599.0,Northgate High,24.015009380863038,062637003961,72.0,0.045653533458411506,0.0,58981.75
2847,62637003986.0,2015,626370.0,99,99,49.0,154.0,37.934823,-122.025404,1139.0,Ygnacio Valley High,13.520632133450395,062637003986,59.0,0.05267778753292362,0.0,54845.86440677966
2848,62649003995.0,2015,626490.0,99,99,12.0,70.0,34.924819,-117.943155,579.0,Desert Junior-Senior High,12.089810017271157,062649003995,26.0,0.05008635578583765,0.0,75762.80769230769
2849,62664004022.0,2015,626640.0,99,99,115.0,362.0,38.30993,-122.2965,1884.0,Napa High,19.21443736730361,062664004022,69.0,0.037154989384288746,0.0,83753.85507246378
2850,62664004037.0,2015,626640.0,99,99,128.0,420.0,38.331672,-122.305167,1845.0,Vintage High,22.76422764227642,062664004037,69.0,0.037940379403794036,0.0,80183.79710144928
2851,62664012535.0,2015,626640.0,99,99,156.0,389.0,38.166378,-122.238734,1582.0,American Canyon High,24.58912768647282,062664012535,67.0,0.042351453855878636,0.0,72510.14925373135
2852,62676004057.0,2015,626760.0,99,99,0.0,29.0,34.840118,-114.615779,220.0,Needles High,13.18181818181818,062676004057,11.0,0.04090909090909091,0.0,74082.45454545454
2853,62688004064.0,2015,626880.0,99,99,0.0,0.0,39.239975,-121.054894,1653.0,Nevada Union High,0.0,062688004064,82.0,0.04900181488203267,0.0018148820326678765,68422.93902439025
2854,62688007794.0,2015,626880.0,99,99,0.0,2.0,39.24,-121.053111,69.0,North Point Academy,2.898550724637681,062688007794,4.0,0.08695652173913043,0.0,65442.25
2855,62688008918.0,2015,626880.0,99,99,165.0,0.0,39.04782,-121.074961,696.0,Bear River High,0.0,062688008918,30.0,0.04310344827586207,0.0014367816091954023,72910.7
2856,62691004072.0,2015,626910.0,99,99,586.0,444.0,37.591556,-122.024797,3793.0,James Logan High,11.70577379383074,062691004072,149.0,0.039019245979435804,0.0018455048774057474,69443.26845637584
2857,62706004085.0,2015,627060.0,99,99,173.0,277.0,37.520154,-122.002452,1767.0,Newark Memorial High,15.676287492925864,062706004085,73.0,0.041312959818902095,0.001697792869269949,105862.6301369863
2858,62720004100.0,2015,627200.0,99,99,9.0,117.0,37.321741,-121.032003,797.0,Orestimba High,14.68005018820577,062720004100,36.0,0.0451693851944793,0.0012547051442910915,64998.694444444445
2859,62724004109.0,2015,627240.0,99,99,31.0,782.0,33.633584,-117.876928,2580.0,Corona del Mar High,30.310077519379846,062724004109,93.0,0.03875968992248062,0.0011627906976744186,83361.5376344086
2860,62724004110.0,2015,627240.0,99,99,87.0,383.0,33.67213,-117.906363,1814.0,Costa Mesa High,21.1135611907387,062724004110,75.0,0.04520396912899669,0.0011025358324145535,74137.25333333333
2861,62724004114.0,2015,627240.0,99,99,38.0,308.0,33.658641,-117.934519,1224.0,Estancia High,25.163398692810457,062724004114,56.0,0.049836601307189546,0.0016339869281045752,62317.232142857145
2862,62724004124.0,2015,627240.0,99,99,78.0,652.0,33.623543,-117.912667,2349.0,Newport Harbor High,27.756492124308217,062724004124,86.0,0.04001702852277565,0.001277139208173691,85618.52325581395
2863,62724011702.0,2015,627240.0,99,99,0.0,36.0,33.68061,-117.927801,260.0,Early College High,13.846153846153847,062724011702,10.0,0.05384615384615385,0.0038461538461538464,85127.3
2864,62759004146.0,2015,627590.0,99,99,10.0,217.0,36.781078,-121.734439,1111.0,North Monterey County High,19.53195319531953,062759004146,54.0,0.04950495049504951,0.003825382538253825,71676.07407407407
2865,62769004168.0,2015,627690.0,99,99,17.0,101.0,33.908389,-118.054268,1450.0,John H. Glenn High,6.96551724137931,062769004168,65.0,0.04689655172413793,0.0034482758620689655,86393.03076923077
2866,62769004172.0,2015,627690.0,99,99,4.0,316.0,33.908138,-118.003167,2098.0,La Mirada High,15.061963775023832,062769004172,86.0,0.04194470924690181,0.0023832221163012394,80849.6511627907
2867,62769004180.0,2015,627690.0,99,99,4.0,505.0,33.9082,-118.0919,2002.0,Norwalk High,25.224775224775225,062769004180,89.0,0.045454545454545456,0.0024975024975024975,75651.82022471911
2868,62772004191.0,2015,627720.0,99,99,119.0,319.0,38.089421,-122.571889,1296.0,Novato High,24.6141975308642,062772004191,69.0,0.05864197530864197,0.0,59547.884057971016
2869,62772004196.0,2015,627720.0,99,99,94.0,269.0,38.1201,-122.610648,1076.0,San Marin High,25.0,062772004196,56.0,0.06319702602230483,0.0,58737.03571428572
2870,62785007253.0,2015,627850.0,99,99,75.0,415.0,34.18099,-118.7649,1542.0,Oak Park High,26.913099870298314,062785007253,66.0,0.04539559014267185,0.0,77561.54545454546
2871,62805004278.0,2015,628050.0,99,99,128.0,64.0,37.72722,-122.1791,691.0,Madison Park Academy 6-12,9.261939218523878,062805004278,34.0,0.049204052098408106,0.004341534008683068,57083.14705882353
2872,62805004304.0,2015,628050.0,99,99,90.0,185.0,37.80448,-122.236884,1583.0,Oakland High,11.686670878079596,062805004304,77.0,0.049273531269740996,0.003790271636133923,52715.36363636364
2873,62805004305.0,2015,628050.0,99,99,122.0,347.0,37.832237,-122.255183,2016.0,Oakland Technical High,17.21230158730159,062805004305,95.0,0.047619047619047616,0.002976190476190476,54956.10526315789
2874,62805004315.0,2015,628050.0,99,99,131.0,245.0,37.79852,-122.160619,1854.0,Skyline High,13.214670981661273,062805004315,105.0,0.05663430420711974,0.003236245954692557,46926.828571428574
2875,62805008676.0,2015,628050.0,99,99,18.0,36.0,37.785262,-122.21707,473.0,LIFE Academy,7.6109936575052854,062805008676,28.0,0.0613107822410148,0.0010570824524312897,47771.42857142857
2876,62805011555.0,2015,628050.0,99,99,41.0,36.0,37.818178,-122.279049,318.0,McClymonds High,11.320754716981133,062805011555,20.0,0.06289308176100629,0.015723270440251572,48192.75
2877,62805011920.0,2015,628050.0,99,99,38.0,100.0,37.761679,-122.193214,482.0,Coliseum College Prep Academy,20.74688796680498,062805011920,25.0,0.05186721991701245,0.002074688796680498,49481.88
2878,62805012992.0,2015,628050.0,99,99,39.0,65.0,37.75834,-122.163181,564.0,Castlemont High,11.52482269503546,062805012992,43.0,0.07624113475177305,0.010638297872340425,40306.13953488372
2879,62805013062.0,2015,628050.0,99,99,39.0,76.0,37.7744,-122.209721,773.0,Fremont High,9.831824062095732,062805013062,44.0,0.056921086675291076,0.007761966364812419,55319.65909090909
2880,62825004360.0,2015,628250.0,99,99,172.0,781.0,33.217618,-117.316444,3053.0,El Camino High,25.581395348837212,062825004360,110.0,0.0366852276449394,0.003930560104814936,67630.09090909091
2881,62825004368.0,2015,628250.0,99,99,118.0,520.0,33.197514,-117.373466,2160.0,Oceanside High,24.074074074074073,062825004368,85.0,0.04027777777777778,0.004629629629629629,66024.68235294118
2882,62827004379.0,2015,628270.0,99,99,25.0,132.0,34.441428,-119.267642,758.0,Nordhoff High,17.41424802110818,062827004379,33.0,0.05804749340369393,0.0,54838.666666666664
2883,62853013843.0,2015,628530.0,99,99,2.0,0.0,34.15448,-118.830551,125.0,Academy of Arts and Sciences: Fresno,0.0,062853013843,40.0,0.32,0.0,11960.175
2884,62865004421.0,2015,628650.0,99,99,185.0,762.0,33.847766,-117.787875,2345.0,Canyon High,32.49466950959488,062865004421,82.0,0.034968017057569294,0.0014115138592750533,69256.06097560975
2885,62865004425.0,2015,628650.0,99,99,138.0,525.0,33.790453,-117.81136,2086.0,El Modena High,25.16778523489933,062865004425,80.0,0.038350910834132314,0.0013470757430488975,66224.1625
2886,62865004441.0,2015,628650.0,99,99,110.0,331.0,33.796343,-117.848358,1889.0,Orange High,17.522498676548437,062865004441,76.0,0.04023292747485442,0.0020169401799894123,61685.31578947369
2887,62865004456.0,2015,628650.0,99,99,172.0,623.0,33.816468,-117.816991,2466.0,Villa Park High,25.263584752635847,062865004456,85.0,0.03446877534468775,0.0011394971613949716,69484.76470588235
2888,62871012315.0,2015,628710.0,99,99,102.0,89.0,34.86133,-120.442791,761.0,Orcutt Academy Charter,11.695137976346912,062871012315,34.0,0.045992115637319315,0.0,62292.14705882353
2889,62895011863.0,2015,628950.0,99,99,50.0,106.0,34.599156,-117.332681,2356.0,Riverside Preparatory,4.4991511035653655,062895011863,115.0,0.04923599320882852,0.0008488964346349745,47275.57391304348
2890,62913004495.0,2015,629130.0,99,99,82.0,60.0,39.479627,-121.536137,1092.0,Las Plumas High,5.4945054945054945,062913004495,46.0,0.04304029304029304,0.0,70199.26086956522
2891,62913004496.0,2015,629130.0,99,99,85.0,38.0,39.514845,-121.544645,969.0,Oroville High,3.9215686274509802,062913004496,43.0,0.04643962848297214,0.0,69814.88372093023
2892,62927004516.0,2015,629270.0,99,99,784.0,0.0,34.216657,-119.009609,2418.0,Adolfo Camarillo High,0.0,062927004516,99.0,0.045492142266335814,0.0,72896.84848484848
2893,62927004517.0,2015,629270.0,99,99,491.0,0.0,34.169718,-119.162087,2433.0,Channel Islands High,0.0,062927004517,100.0,0.04397862720920674,0.0,69150.02
2894,62927004519.0,2015,629270.0,99,99,489.0,0.0,34.159116,-119.182329,2118.0,Hueneme High,0.0,062927004519,85.0,0.04579792256846081,0.0,68976.23529411765
2895,62927004520.0,2015,629270.0,99,99,767.0,0.0,34.217231,-119.21316,2786.0,Oxnard High,0.0,062927004520,101.0,0.04450825556353195,0.0,82242.59405940594
2896,62927004521.0,2015,629270.0,99,99,439.0,0.0,34.254315,-119.14448,2183.0,Rio Mesa High,0.0,062927004521,94.0,0.047182775996335316,0.0,67008.40425531915
2897,62927010452.0,2015,629270.0,99,99,711.0,0.0,34.217291,-119.170306,3306.0,Pacifica High,0.0,062927010452,115.0,0.04053236539624924,0.0,82067.65217391304
2898,62927012465.0,2015,629270.0,99,99,0.0,0.0,34.2061,-119.076279,186.0,Architecture Construction & Engineering Charter High (ACE),0.0,062927012465,9.0,0.04838709677419355,0.0,57532.444444444445
2899,62927013876.0,2015,629270.0,99,99,207.0,0.0,34.242755,-119.01923,345.0,Rancho Campana High,0.0,062927013876,14.0,0.04927536231884058,0.0,82843.07142857143
2900,62937004530.0,2015,629370.0,99,99,39.0,142.0,36.610048,-121.925899,609.0,Pacific Grove High,23.316912972085387,062937004530,34.0,0.059113300492610835,0.0,87886.05882352941
2901,62949004535.0,2015,629490.0,99,99,38.0,260.0,36.97708,-121.862381,1409.0,Aptos High,18.452803406671396,062949004535,55.0,0.0397444996451384,0.0035486160397444995,56145.818181818184
2902,62949004555.0,2015,629490.0,99,99,29.0,101.0,36.91311,-121.7526,1925.0,Watsonville High,5.246753246753247,062949004555,83.0,0.04363636363636364,0.0025974025974025974,56500.0
2903,62949008366.0,2015,629490.0,99,99,0.0,5.0,36.923704,-121.773162,50.0,Diamond Technology Institute,10.0,062949008366,5.0,0.1,0.0,75640.0
2904,62949011462.0,2015,629490.0,99,99,0.0,103.0,36.913933,-121.791923,1455.0,Pajaro Valley High,7.079037800687285,062949011462,65.0,0.04536082474226804,0.0027491408934707906,84434.76923076923
2905,62949012189.0,2015,629490.0,99,99,0.0,37.0,36.90456,-121.760381,526.0,Ceiba College Preparatory Academy,7.0342205323193925,062949012189,23.0,0.06653992395437262,0.0,61289.086956521736
2906,62955004569.0,2015,629550.0,99,99,102.0,294.0,33.817681,-116.520973,1778.0,Palm Springs High,16.535433070866144,062955004569,70.0,0.03993250843644545,0.0022497187851518562,74303.55714285714
2907,62955008267.0,2015,629550.0,99,99,39.0,196.0,33.964542,-116.517549,1726.0,Desert Hot Springs High,11.355735805330243,062955008267,82.0,0.04866743916570104,0.002317497103128621,55659.34146341463
2908,62955010279.0,2015,629550.0,99,99,81.0,179.0,33.804002,-116.450602,1623.0,Cathedral City High,11.028958718422674,062955010279,75.0,0.04929143561306223,0.0024645717806531116,68894.4
2909,62955013149.0,2015,629550.0,99,99,95.0,218.0,33.821424,-116.433954,1566.0,Rancho Mirage High,13.92081736909323,062955013149,63.0,0.04086845466155811,0.002554278416347382,68640.58730158731
2910,62961004587.0,2015,629610.0,99,99,117.0,668.0,37.403081,-122.134939,1939.0,Henry M. Gunn High,34.45074780814853,062961004587,117.0,0.06498194945848375,0.0,101375.82051282052
2911,62961004596.0,2015,629610.0,99,99,150.0,649.0,37.43771,-122.1584,1994.0,Palo Alto High,32.54764292878636,062961004596,124.0,0.0667001003009027,0.0,103286.41129032258
2912,62964004602.0,2015,629640.0,99,99,90.0,60.0,33.620407,-114.607023,860.0,Palo Verde High,6.976744186046512,062964004602,37.0,0.04302325581395349,0.0011627906976744186,73033.97297297297
2913,62970010246.0,2015,629700.0,99,99,48.0,1120.0,33.778295,-118.373424,2519.0,Palos Verdes Peninsula High,44.462088130210404,062970010246,97.0,0.036125446605795954,0.0015879317189360857,82606.206185567
2914,62970010532.0,2015,629700.0,99,99,114.0,638.0,33.780304,-118.419249,1716.0,Palos Verdes High,37.17948717948718,062970010532,74.0,0.038461538461538464,0.002033799533799534,73229.08108108108
2915,62982004640.0,2015,629820.0,99,99,6.0,85.0,39.761216,-121.613581,1083.0,Paradise Senior High,7.848568790397045,062982004640,44.0,0.05817174515235457,0.0,35610.25
2916,62982012676.0,2015,629820.0,99,99,0.0,2.0,39.76165,-121.614651,56.0,Paradise eLearning Academy,3.571428571428571,062982012676,3.0,0.14285714285714285,0.0,59714.333333333336
