ncessch,year,leaid,race,sex,students_AP_exam_none,students_AP_exam_oneormore,latitude,longitude,enrollment,school_name
61128001251.0,2015,611280.0,99,99,59.0,189.0,38.446474,-121.815949,1124.0,Dixon High
61146001264.0,2015,611460.0,99,99,114.0,634.0,33.939072,-118.128329,4274.0,Downey High
61146001278.0,2015,611460.0,99,99,76.0,585.0,33.935721,-118.140643,3701.0,Warren High
61152001284.0,2015,611520.0,99,99,33.0,119.0,34.136036,-117.971827,944.0,Duarte High
61173001296.0,2015,611730.0,99,99,0.0,36.0,39.648083,-121.802595,287.0,Durham High
61178001299.0,2015,611780.0,99,99,57.0,0.0,38.911751,-121.52675,284.0,East Nicolaus High
61182001301.0,2015,611820.0,99,99,96.0,162.0,37.293197,-121.829977,1934.0,Andrew P. Hill High
61182001302.0,2015,611820.0,99,99,281.0,690.0,37.368903,-121.857659,2968.0,Independence High
61182001303.0,2015,611820.0,99,99,97.0,234.0,37.366605,-121.830784,1137.0,James Lick High
61182001304.0,2015,611820.0,99,99,92.0,252.0,37.346212,-121.807867,1380.0,Mt. Pleasant High
61182001305.0,2015,611820.0,99,99,134.0,307.0,37.253903,-121.819997,1812.0,Oak Grove High
61182001306.0,2015,611820.0,99,99,75.0,355.0,37.330518,-121.829947,1449.0,William C. Overfelt High
61182001307.0,2015,611820.0,99,99,296.0,473.0,37.401632,-121.85125,2178.0,Piedmont Hills High
61182001308.0,2015,611820.0,99,99,214.0,505.0,37.235555,-121.82867,2227.0,Santa Teresa High
61182001309.0,2015,611820.0,99,99,286.0,515.0,37.304449,-121.805902,2458.0,Silver Creek High
61182001310.0,2015,611820.0,99,99,94.0,473.0,37.318435,-121.849308,1788.0,Yerba Buena High
61182010665.0,2015,611820.0,99,99,238.0,862.0,37.324036,-121.778677,2809.0,Evergreen Valley High
61187001325.0,2015,611870.0,99,99,0.0,4.0,38.56831,-119.509381,66.0,Coleville High
61187001328.0,2015,611870.0,99,99,0.0,8.0,37.961084,-119.119942,26.0,Lee Vining High
61207001342.0,2015,612070.0,99,99,51.0,174.0,38.733186,-120.811463,1176.0,El Dorado High
61207001344.0,2015,612070.0,99,99,4.0,413.0,38.673757,-120.941937,1778.0,Ponderosa High
61207007279.0,2015,612070.0,99,99,266.0,586.0,38.681063,-121.07029,2400.0,Oak Ridge High
61207007957.0,2015,612070.0,99,99,16.0,183.0,38.676324,-120.839038,1047.0,Union Mine High
61212000439.0,2015,612120.0,99,99,29.0,267.0,34.036,-118.0435,1388.0,South El Monte High
61212001363.0,2015,612120.0,99,99,43.0,514.0,34.093967,-118.021769,2228.0,Arroyo High
61212001364.0,2015,612120.0,99,99,29.0,429.0,34.064264,-118.033998,1830.0,El Monte High
61212001365.0,2015,612120.0,99,99,18.0,253.0,34.054518,-118.011776,1404.0,Mountain View High
61212001366.0,2015,612120.0,99,99,25.0,508.0,34.084761,-118.071787,1805.0,Rosemead High
61218001372.0,2015,612180.0,99,99,107.0,727.0,33.984065,-118.088381,2635.0,El Rancho High
61221001388.0,2015,612210.0,99,99,120.0,394.0,33.92456,-118.4137,1255.0,El Segundo High
61233001398.0,2015,612330.0,99,99,171.0,484.0,38.408538,-121.374709,1743.0,Elk Grove High
61233001414.0,2015,612330.0,99,99,72.0,411.0,38.454384,-121.430766,1456.0,Valley High
61233003662.0,2015,612330.0,99,99,73.0,97.0,38.42887,-121.428741,1797.0,Laguna Creek High
61233007226.0,2015,612330.0,99,99,130.0,432.0,38.456218,-121.346989,2322.0,Sheldon High
61233009534.0,2015,612330.0,99,99,52.0,271.0,38.468873,-121.392388,1494.0,Florin High
61233010593.0,2015,612330.0,99,99,279.0,652.0,38.392847,-121.430173,2673.0,Franklin High
61233011061.0,2015,612330.0,99,99,185.0,420.0,38.449353,-121.398355,2302.0,Monterey Trail High
61233011067.0,2015,612330.0,99,99,162.0,698.0,38.426382,-121.33981,2547.0,Pleasant Grove High
61233012274.0,2015,612330.0,99,99,235.0,455.0,38.39929,-121.39747,2237.0,Cosumnes Oaks High
61263001426.0,2015,612630.0,99,99,8.0,6.0,37.837762,-122.274789,174.0,Emery Secondary
61284001448.0,2015,612840.0,99,99,78.0,168.0,37.799207,-120.994394,839.0,Escalon High
61291001465.0,2015,612910.0,99,99,117.0,430.0,33.145642,-117.091407,2415.0,Escondido High
61291001466.0,2015,612910.0,99,99,54.0,320.0,33.129733,-117.04145,2033.0,Orange Glen High
61291001467.0,2015,612910.0,99,99,201.0,535.0,33.07636,-117.056581,2258.0,San Pasqual High
61291013061.0,2015,612910.0,99,99,49.0,40.0,33.098905,-117.10453,682.0,Del Lago Academy - Campus of Applied Science
61293001470.0,2015,612930.0,99,99,4.0,60.0,38.691844,-122.016361,274.0,Esparto High
61336001510.0,2015,613360.0,99,99,67.0,8.0,38.251504,-122.03669,2391.0,Armijo High
61336001516.0,2015,613360.0,99,99,56.0,188.0,38.274561,-122.031328,1443.0,Fairfield High
61336010429.0,2015,613360.0,99,99,125.0,310.0,38.199544,-122.146546,1820.0,Angelo Rodriguez High
61336013081.0,2015,613360.0,99,99,54.0,32.0,38.27739,-122.038781,621.0,Public Safety Academy
61347001533.0,2015,613470.0,99,99,0.0,10.0,40.885,-121.649084,216.0,Burney Junior-Senior High
61347001536.0,2015,613470.0,99,99,24.0,0.0,41.045981,-121.399669,241.0,Fall River Junior-Senior High
61353001545.0,2015,613530.0,99,99,57.0,277.0,33.348627,-117.241104,2071.0,Fallbrook High
61353005258.0,2015,613530.0,99,99,7.0,2.0,33.348578,-117.238022,107.0,Oasis High (Alternative)
61380001555.0,2015,613800.0,99,99,14.0,175.0,34.403009,-118.914796,982.0,Fillmore Senior High
61384001561.0,2015,613840.0,99,99,24.0,82.0,36.846671,-120.446407,676.0,Firebaugh High
61389001568.0,2015,613890.0,99,99,101.0,7.0,38.600425,-121.306276,1692.0,Cordova High
61389001570.0,2015,613890.0,99,99,202.0,373.0,38.648936,-121.156681,2300.0,Folsom High
61389011932.0,2015,613890.0,99,99,135.0,349.0,38.655846,-121.105649,1626.0,Vista del Lago High
61392001589.0,2015,613920.0,99,99,119.0,488.0,34.081464,-117.453191,2509.0,Fontana High
61392008290.0,2015,613920.0,99,99,337.0,599.0,34.050916,-117.492883,2335.0,Henry J. Kaiser High
61392010301.0,2015,613920.0,99,99,83.0,419.0,34.129917,-117.4486,2355.0,Fontana A. B. Miller High
61392011099.0,2015,613920.0,99,99,89.0,547.0,34.148459,-117.465123,2448.0,Summit High
61392012517.0,2015,613920.0,99,99,67.0,149.0,34.058941,-117.448702,2037.0,Jurupa Hills High
61407001610.0,2015,614070.0,99,99,0.0,124.0,39.437775,-123.787597,518.0,Fort Bragg High
61419001620.0,2015,614190.0,99,99,103.0,52.0,40.595177,-124.153667,873.0,Fortuna Union High
61425001638.0,2015,614250.0,99,99,41.0,84.0,36.632732,-119.670845,772.0,Fowler High
61440001654.0,2015,614400.0,99,99,314.0,501.0,37.5637,-122.0182,2093.0,American High
61440001671.0,2015,614400.0,99,99,511.0,208.0,37.524954,-121.966911,2253.0,Irvington High
61440001672.0,2015,614400.0,99,99,163.0,103.0,37.529111,-121.986468,1401.0,John F. Kennedy High
61440001678.0,2015,614400.0,99,99,485.0,543.0,37.544896,-121.935604,2069.0,Mission San Jose High
61440001692.0,2015,614400.0,99,99,195.0,192.0,37.55184,-121.9951,1822.0,Washington High
61440007479.0,2015,614400.0,99,99,4.0,2.0,37.538268,-121.991277,304.0,Circle of Independent Learning
61443001695.0,2015,614430.0,99,99,55.0,658.0,37.319415,-122.009146,2245.0,Cupertino High
61443001696.0,2015,614430.0,99,99,78.0,349.0,37.353754,-122.035252,1965.0,Fremont High
61443001697.0,2015,614430.0,99,99,63.0,673.0,37.33591,-122.048321,2368.0,Homestead High
61443001698.0,2015,614430.0,99,99,80.0,734.0,37.300205,-122.003992,1788.0,Lynbrook High
61443001699.0,2015,614430.0,99,99,66.0,1050.0,37.31542,-122.0564,2326.0,Monta Vista High
61455001711.0,2015,614550.0,99,99,193.0,604.0,36.817667,-119.809622,2639.0,Bullard High
61455001723.0,2015,614550.0,99,99,191.0,941.0,36.719861,-119.8058,2553.0,Edison High
61455001730.0,2015,614550.0,99,99,7.0,61.0,36.767095,-119.804574,2410.0,Fresno High
61455001737.0,2015,614550.0,99,99,68.0,475.0,36.817798,-119.769992,1896.0,Herbert Hoover High
61455001754.0,2015,614550.0,99,99,62.0,433.0,36.774162,-119.756767,1774.0,McLane High
61455001762.0,2015,614550.0,99,99,82.0,441.0,36.742362,-119.75295,2203.0,Roosevelt High
61455007963.0,2015,614550.0,99,99,95.0,626.0,36.733549,-119.716678,2846.0,Sunnyside High
61455008841.0,2015,614550.0,99,99,26.0,209.0,36.784118,-119.75205,986.0,Erma Duncan Polytechnical High
61476001809.0,2015,614760.0,99,99,59.0,528.0,33.861496,-117.978351,1913.0,Buena Park High
61476001810.0,2015,614760.0,99,99,136.0,385.0,33.875636,-117.921906,2110.0,Fullerton Union High
61476001811.0,2015,614760.0,99,99,134.0,571.0,33.937016,-117.95681,2212.0,La Habra High
61476001814.0,2015,614760.0,99,99,115.0,508.0,33.927174,-117.925258,1882.0,Sonora High
61476001815.0,2015,614760.0,99,99,119.0,804.0,33.884512,-117.953783,2307.0,Sunny Hills High
61476001816.0,2015,614760.0,99,99,200.0,1256.0,33.880587,-117.894391,2755.0,Troy High
61482001821.0,2015,614820.0,99,99,72.0,129.0,38.256466,-121.298622,924.0,Galt High
61482012403.0,2015,614820.0,99,99,84.0,115.0,38.28605,-121.279021,1176.0,Liberty Ranch High
61488001827.0,2015,614880.0,99,99,71.0,437.0,33.761054,-117.964835,1995.0,Bolsa Grande High
61488001844.0,2015,614880.0,99,99,83.0,698.0,33.778202,-117.937277,2454.0,Garden Grove High
61488001854.0,2015,614880.0,99,99,69.0,741.0,33.737104,-117.948794,2137.0,La Quinta High
61488001858.0,2015,614880.0,99,99,49.0,369.0,33.722274,-117.926926,1816.0,Los Amigos High
61488001868.0,2015,614880.0,99,99,143.0,473.0,33.7817,-118.013299,1711.0,Pacifica High
61488001874.0,2015,614880.0,99,99,61.0,322.0,33.798872,-117.986237,1793.0,Rancho Alamitos High
61488001878.0,2015,614880.0,99,99,58.0,451.0,33.766176,-117.91372,2121.0,Santiago High
61495001667.0,2015,614950.0,99,99,0.0,78.0,40.676727,-122.374253,644.0,Central Valley High
61515013780.0,2015,615150.0,99,99,4.0,9.0,38.720264,-122.890581,116.0,Geyserville New Tech Academy
61518001911.0,2015,615180.0,99,99,65.0,221.0,36.995639,-121.576068,1501.0,Gilroy High
61518012174.0,2015,615180.0,99,99,2.0,128.0,36.972533,-121.569788,255.0,Dr. TJ Owens Gilroy Early College Academy
61518012264.0,2015,615180.0,99,99,64.0,429.0,37.03684,-121.600881,1833.0,Christopher High
61524001923.0,2015,615240.0,99,99,181.0,845.0,34.223606,-118.243244,2670.0,Crescenta Valley High
61524001931.0,2015,615240.0,99,99,96.0,402.0,34.145582,-118.233337,2433.0,Glendale High
61524001933.0,2015,615240.0,99,99,88.0,380.0,34.165808,-118.270432,1640.0,Herbert Hoover High
61524007518.0,2015,615240.0,99,99,58.0,262.0,34.237278,-118.253831,1103.0,Anderson W. Clark Magnet High
61527001953.0,2015,615270.0,99,99,10.0,574.0,34.135088,-117.837159,2528.0,Glendora High
61623002017.0,2015,616230.0,99,99,0.0,0.0,32.817276,-116.980663,77.0,Chaparral High
61623002018.0,2015,616230.0,99,99,137.0,282.0,32.799182,-116.94762,1772.0,El Cajon Valley High
61623002019.0,2015,616230.0,99,99,384.0,345.0,32.868092,-116.91713,1591.0,El Capitan High
61623002020.0,2015,616230.0,99,99,352.0,504.0,32.799318,-116.915065,2345.0,Granite Hills High
61623002022.0,2015,616230.0,99,99,377.0,428.0,32.780696,-116.986349,2296.0,Grossmont High
61623002023.0,2015,616230.0,99,99,162.0,531.0,32.754868,-117.037595,2475.0,Helix High
61623002024.0,2015,616230.0,99,99,131.0,494.0,32.735371,-116.973453,1702.0,Monte Vista High
61623002025.0,2015,616230.0,99,99,117.0,201.0,32.722595,-117.016759,1397.0,Mount Miguel High
61623002026.0,2015,616230.0,99,99,171.0,358.0,32.856945,-116.968385,1491.0,Santana High
61623002028.0,2015,616230.0,99,99,216.0,523.0,32.75945,-116.921392,2138.0,Valhalla High
61623008594.0,2015,616230.0,99,99,0.0,238.0,32.730122,-116.925152,2165.0,Steele Canyon High
61623009141.0,2015,616230.0,99,99,220.0,604.0,32.847584,-117.015619,1942.0,West Hills High
61623013915.0,2015,616230.0,99,99,0.0,0.0,32.817276,-116.980663,163.0,IDEA Center
61632302033.0,2015,616323.0,99,99,121.0,0.0,37.261239,-121.001426,598.0,Gustine High
61632502049.0,2015,616325.0,99,99,129.0,181.0,34.026035,-117.955539,1288.0,La Puente High
61632502053.0,2015,616325.0,99,99,73.0,324.0,34.007454,-117.975692,2025.0,Los Altos High
61632502072.0,2015,616325.0,99,99,149.0,468.0,33.998168,-117.947452,1594.0,Glen A. Wilson High
61632502074.0,2015,616325.0,99,99,47.0,140.0,34.028911,-117.937014,1117.0,William Workman High
61650002085.0,2015,616500.0,99,99,66.0,83.0,36.343931,-119.644754,1480.0,Hanford High
61650007506.0,2015,616500.0,99,99,82.0,116.0,36.330539,-119.661912,1380.0,Hanford West High
61650012317.0,2015,616500.0,99,99,36.0,86.0,36.33721,-119.689938,761.0,Sierra Pacific High
61665005478.0,2015,616650.0,99,99,2.0,0.0,37.666774,-121.066562,331.0,Hart-Ransom Academic Charter
61668011295.0,2015,616680.0,99,99,0.0,231.0,33.920325,-118.354112,567.0,Hawthorne Math and Science Academy
61674002116.0,2015,616740.0,99,99,35.0,223.0,37.671804,-122.068497,1580.0,Hayward High
61674002124.0,2015,616740.0,99,99,93.0,170.0,37.624798,-122.09014,2009.0,Mt. Eden High
61674002135.0,2015,616740.0,99,99,47.0,174.0,37.64263,-122.0662,1294.0,Tennyson High
61674010737.0,2015,616740.0,99,99,99.0,207.0,37.6239,-122.087591,533.0,Leadership Public Schools - Hayward
61692002154.0,2015,616920.0,99,99,205.0,518.0,33.728582,-116.933841,2318.0,Hemet High
61692009555.0,2015,616920.0,99,99,4.0,0.0,33.738582,-116.936816,379.0,Helen Hunt Jackson College Prep High School
61692009852.0,2015,616920.0,99,99,119.0,302.0,33.719841,-117.008816,1732.0,West Valley High
61692011020.0,2015,616920.0,99,99,22.0,44.0,33.57071,-116.660637,299.0,Hamilton High
61692012024.0,2015,616920.0,99,99,94.0,366.0,33.7673,-117.017591,1665.0,Tahquitz High
61692012464.0,2015,616920.0,99,99,4.0,43.0,33.707201,-116.992228,541.0,Western Center Academy
61692013707.0,2015,616920.0,99,99,8.0,13.0,33.738582,-116.936816,69.0,College Prep High
61722002177.0,2015,617220.0,99,99,28.0,62.0,37.399579,-120.851773,647.0,Hilmar High
61743002185.0,2015,617430.0,99,99,58.0,0.0,32.815214,-115.386799,528.0,Holtville High
61806002226.0,2015,618060.0,99,99,62.0,564.0,33.651807,-117.968572,2528.0,Edison High
61806002228.0,2015,618060.0,99,99,28.0,964.0,33.705056,-117.961392,3558.0,Fountain Valley High
61806002230.0,2015,618060.0,99,99,169.0,847.0,33.676405,-118.002363,2954.0,Huntington Beach High
61806002232.0,2015,618060.0,99,99,37.0,633.0,33.731806,-118.026339,2408.0,Marina High
61806002233.0,2015,618060.0,99,99,82.0,327.0,33.714407,-118.001115,1498.0,Ocean View High
61806002234.0,2015,618060.0,99,99,60.0,781.0,33.752867,-118.00961,2622.0,Westminster High
61821002243.0,2015,618210.0,99,99,8.0,151.0,32.847879,-115.576607,1172.0,Imperial High
61839002254.0,2015,618390.0,99,99,226.0,0.0,33.960738,-118.35536,1050.0,Inglewood High
61839002260.0,2015,618390.0,99,99,211.0,0.0,33.940042,-118.332377,897.0,Morningside High
61839008716.0,2015,618390.0,99,99,110.0,0.0,33.963868,-118.356259,294.0,City Honors College Preparatory Academy
61869010705.0,2015,618690.0,99,99,0.0,0.0,34.276355,-118.788622,114.0,California Virtual Academy @ Jamestown
61887011787.0,2015,618870.0,99,99,14.0,10.0,34.27821,-118.788491,801.0,California Virtual Academy @ San Mateo
61893002293.0,2015,618930.0,99,99,14.0,145.0,37.696046,-122.467302,1162.0,Jefferson High
61893002294.0,2015,618930.0,99,99,15.0,67.0,37.63879,-122.48662,622.0,Oceana High
61893002296.0,2015,618930.0,99,99,25.0,151.0,37.595057,-122.47555,1012.0,Terra Nova High
61893002298.0,2015,618930.0,99,99,11.0,224.0,37.683895,-122.483033,1669.0,Westmoor High
61893013354.0,2015,618930.0,99,99,8.0,92.0,37.66804,-122.477491,325.0,Summit Public School: Shasta
61899002302.0,2015,618990.0,99,99,22.0,56.0,38.05384,-122.221419,565.0,John Swett High
61911002305.0,2015,619110.0,99,99,61.0,0.0,33.077096,-116.595139,157.0,Julian High
61926002318.0,2015,619260.0,99,99,88.0,143.0,33.999102,-117.426691,1598.0,Rubidoux High
61926009556.0,2015,619260.0,99,99,51.0,293.0,34.002362,-117.521324,1616.0,Jurupa Valley High
61926012095.0,2015,619260.0,99,99,128.0,337.0,34.00859,-117.450717,2130.0,Patriot High
61932002325.0,2015,619320.0,99,99,0.0,34.0,38.974633,-122.830135,524.0,Kelseyville High
61949008866.0,2015,619490.0,99,99,0.0,108.0,36.732531,-120.065982,1395.0,Kerman High
61954002041.0,2015,619540.0,99,99,82.0,345.0,35.398516,-119.097822,1992.0,Centennial High
61954002339.0,2015,619540.0,99,99,101.0,226.0,35.218153,-118.8359,2512.0,Arvin High
61954002340.0,2015,619540.0,99,99,111.0,361.0,35.369666,-119.024784,2843.0,Bakersfield High
61954002343.0,2015,619540.0,99,99,132.0,101.0,35.381109,-118.964744,2217.0,East Bakersfield High
61954002345.0,2015,619540.0,99,99,94.0,258.0,35.400829,-118.933709,1962.0,Highland High
61954002347.0,2015,619540.0,99,99,2.0,20.0,35.607778,-118.464967,463.0,Kern Valley High
61954002350.0,2015,619540.0,99,99,101.0,156.0,35.429666,-119.027383,1637.0,North High
61954002352.0,2015,619540.0,99,99,9.0,145.0,35.508236,-119.267861,1486.0,Shafter High
61954002353.0,2015,619540.0,99,99,99.0,215.0,35.323531,-119.014098,1981.0,South High
61954002356.0,2015,619540.0,99,99,98.0,99.0,35.343209,-119.059799,2027.0,West High
61954003116.0,2015,619540.0,99,99,126.0,213.0,35.277228,-119.058276,2383.0,Ridgeview High
61954007994.0,2015,619540.0,99,99,49.0,397.0,35.366421,-119.128967,2043.0,Liberty High
61954010223.0,2015,619540.0,99,99,125.0,411.0,35.326801,-119.124875,2110.0,Stockdale High
61954011297.0,2015,619540.0,99,99,50.0,332.0,35.279506,-119.009556,2402.0,Golden Valley High
61954011601.0,2015,619540.0,99,99,80.0,297.0,35.417791,-119.148188,2320.0,Frontier High
61954012132.0,2015,619540.0,99,99,195.0,215.0,35.282599,-119.109856,2071.0,Independence High
61954012155.0,2015,619540.0,99,99,41.0,225.0,35.337631,-118.933281,2159.0,Mira Monte High
61965002360.0,2015,619650.0,99,99,77.0,198.0,36.209676,-121.133205,1018.0,King City High
61965008221.0,2015,619650.0,99,99,102.0,88.0,36.31275,-121.240571,1053.0,Greenfield High
61970002374.0,2015,619700.0,99,99,25.0,312.0,36.601503,-119.45524,1737.0,Reedley High
61970010782.0,2015,619700.0,99,99,2.0,141.0,36.61216,-119.321077,631.0,Orange Cove High
61970013141.0,2015,619700.0,99,99,0.0,15.0,36.60543,-119.461011,126.0,Reedley Middle College High
61983002383.0,2015,619830.0,99,99,7.0,132.0,36.518601,-119.546587,1117.0,Kingsburg High
61995002390.0,2015,619950.0,99,99,0.0,0.0,41.05231,-123.677298,252.0,Hoopa Valley High
62007002401.0,2015,620070.0,99,99,28.0,0.0,38.914994,-122.607906,839.0,Lower Lake High
62013002408.0,2015,620130.0,99,99,80.0,564.0,34.193062,-118.179132,2075.0,La Canada High
62037002454.0,2015,620370.0,99,99,94.0,136.0,33.541787,-117.776071,1103.0,Laguna Beach High
62064002481.0,2015,620640.0,99,99,76.0,0.0,38.905566,-120.012836,1047.0,South Tahoe High
62067002484.0,2015,620670.0,99,99,0.0,34.0,39.061005,-122.918925,397.0,Clear Lake High
62100002518.0,2015,621000.0,99,99,49.0,277.0,34.151155,-118.749346,2075.0,Agoura High
62100002519.0,2015,621000.0,99,99,20.0,316.0,34.138933,-118.62804,1903.0,Calabasas High
62106002532.0,2015,621060.0,99,99,9.0,77.0,40.416115,-120.656319,829.0,Lassen High
62115002537.0,2015,621150.0,99,99,2.0,17.0,36.435044,-119.682488,190.0,Laton High
62121008718.0,2015,621210.0,99,99,9.0,186.0,33.882516,-118.354878,515.0,Environmental Charter High
62127002548.0,2015,621270.0,99,99,29.0,117.0,37.227636,-120.253741,465.0,Le Grand High
62140002561.0,2015,621400.0,99,99,91.0,388.0,36.296991,-119.779088,1956.0,Lemoore High
62140011607.0,2015,621400.0,99,99,40.0,51.0,36.29151,-119.823313,244.0,Lemoore Middle College High
62154011478.0,2015,621540.0,99,99,12.0,4.0,34.27821,-118.788491,638.0,California Virtual Academy @ Sonoma
62160002573.0,2015,621600.0,99,99,174.0,542.0,37.935854,-121.694054,2499.0,Liberty High
62160005726.0,2015,621600.0,99,99,143.0,372.0,37.970633,-121.717816,2624.0,Freedom High
62160010755.0,2015,621600.0,99,99,153.0,572.0,37.922854,-121.755908,2561.0,Heritage High
62169002579.0,2015,621690.0,99,99,11.0,495.0,38.011151,-121.338029,2839.0,Lincoln High
62181002589.0,2015,621810.0,99,99,45.0,46.0,38.020449,-121.088786,690.0,Linden High
62187002595.0,2015,621870.0,99,99,16.0,115.0,36.211211,-119.071956,1090.0,Lindsay Senior High
62199011259.0,2015,621990.0,99,99,20.0,14.0,36.965044,-121.98321,156.0,Cypress Charter High
62205002615.0,2015,622050.0,99,99,9.0,96.0,39.277012,-121.657315,506.0,Live Oak High
62211002626.0,2015,622110.0,99,99,110.0,376.0,37.674326,-121.787187,2059.0,Granada High
62211002630.0,2015,622110.0,99,99,176.0,283.0,37.681116,-121.760092,1794.0,Livermore High
62241002677.0,2015,622410.0,99,99,109.0,135.0,34.712284,-120.474099,1463.0,Cabrillo High
62241002684.0,2015,622410.0,99,99,149.0,83.0,34.647531,-120.46414,1398.0,Lompoc High
62244002693.0,2015,622440.0,99,99,0.0,18.0,36.601821,-118.06038,105.0,Lone Pine High
62250002728.0,2015,622500.0,99,99,207.0,264.0,33.872514,-118.185251,3195.0,Jordan High
62250002733.0,2015,622500.0,99,99,323.0,769.0,33.838501,-118.122408,3378.0,Lakewood High
62250002745.0,2015,622500.0,99,99,497.0,956.0,33.807436,-118.110512,3616.0,Millikan High
62250002751.0,2015,622500.0,99,99,675.0,848.0,33.786994,-118.18341,4370.0,Polytechnic High
62250002769.0,2015,622500.0,99,99,432.0,1007.0,33.777904,-118.14082,3792.0,Wilson High
62250005870.0,2015,622500.0,99,99,152.0,386.0,33.793657,-118.215848,2630.0,Cabrillo High
62250007299.0,2015,622500.0,99,99,20.0,31.0,33.338766,-118.332526,626.0,Avalon K-12
62250008720.0,2015,622500.0,99,99,65.0,116.0,33.776786,-118.189927,452.0,Renaissance High School for the Arts
62250009901.0,2015,622500.0,99,99,146.0,240.0,33.86645,-118.257132,681.0,California Academy of Mathematics and Science
62250013105.0,2015,622500.0,99,99,67.0,171.0,33.829497,-118.096709,565.0,Ernest S. McBride Sr. High
62259007304.0,2015,622590.0,99,99,186.0,1018.0,33.81109,-118.069995,3336.0,Los Alamitos High
62271002838.0,2015,622710.0,99,99,106.0,278.0,33.794444,-118.261177,1994.0,Phineas Banning Senior High
62271002844.0,2015,622710.0,99,99,115.0,679.0,33.974365,-118.1904,3049.0,Bell Senior High
62271002890.0,2015,622710.0,99,99,43.0,179.0,34.195171,-118.604828,1434.0,Canoga Park Senior High
62271002899.0,2015,622710.0,99,99,27.0,201.0,33.823567,-118.275115,1560.0,Carson Senior High
62271002916.0,2015,622710.0,99,99,191.0,248.0,34.252513,-118.585476,2068.0,Chatsworth Charter High
62271002923.0,2015,622710.0,99,99,179.0,757.0,34.217455,-118.548365,3202.0,Grover Cleveland Charter High
62271002941.0,2015,622710.0,99,99,54.0,141.0,33.997113,-118.329162,900.0,Crenshaw Sci Tech Engr Math and Med Magnet
62271002965.0,2015,622710.0,99,99,71.0,111.0,34.02296,-118.3478,1124.0,Susan Miller Dorsey Senior High
62271002970.0,2015,622710.0,99,99,197.0,543.0,34.131842,-118.206437,2377.0,Eagle Rock High
62271002983.0,2015,622710.0,99,99,45.0,230.0,33.963164,-118.182364,1783.0,Elizabeth Learning Center
62271002998.0,2015,622710.0,99,99,94.0,368.0,34.08284,-118.359927,2047.0,Fairfax Senior High
62271003017.0,2015,622710.0,99,99,71.0,287.0,34.019213,-118.306424,1957.0,Foshay Learning Center
62271003020.0,2015,622710.0,99,99,75.0,221.0,34.222999,-118.403656,2876.0,John H. Francis Polytechnic
62271003021.0,2015,622710.0,99,99,54.0,264.0,34.115987,-118.19881,1415.0,Benjamin Franklin Senior High
62271003023.0,2015,622710.0,99,99,61.0,270.0,33.96969,-118.268887,2001.0,John C. Fremont Senior High
62271003029.0,2015,622710.0,99,99,27.0,137.0,34.207902,-118.458207,1769.0,Robert Fulton College Preparatory
62271003034.0,2015,622710.0,99,99,76.0,143.0,33.867463,-118.295544,1586.0,Gardena Senior High
62271003037.0,2015,622710.0,99,99,30.0,320.0,34.02587,-118.157015,2525.0,James A. Garfield Senior High
62271003052.0,2015,622710.0,99,99,157.0,321.0,34.178131,-118.41569,1960.0,Ulysses S. Grant Senior High
62271003064.0,2015,622710.0,99,99,150.0,559.0,34.034125,-118.390578,2879.0,Alexander Hamilton Senior High
62271003088.0,2015,622710.0,99,99,106.0,422.0,34.09835,-118.3388,1479.0,Hollywood Senior High
62271003098.0,2015,622710.0,99,99,41.0,277.0,33.988009,-118.217337,1701.0,Huntington Park Senior High
62271003106.0,2015,622710.0,99,99,38.0,149.0,34.00932,-118.2515,797.0,Thomas Jefferson Senior High
62271003108.0,2015,622710.0,99,99,124.0,307.0,34.275589,-118.487796,2099.0,John F. Kennedy High
62271003109.0,2015,622710.0,99,99,31.0,58.0,33.943542,-118.231513,557.0,David Starr Jordan Senior High
62271003139.0,2015,622710.0,99,99,35.0,242.0,34.074678,-118.204031,1030.0,Abraham Lincoln Senior High
62271003151.0,2015,622710.0,99,99,29.0,191.0,34.056138,-118.332209,1380.0,Los Angeles Senior High
62271003163.0,2015,622710.0,99,99,79.0,200.0,34.008125,-118.292252,1553.0,Manual Arts Senior High
62271003171.0,2015,622710.0,99,99,186.0,657.0,34.108684,-118.276472,2340.0,John Marshall Senior High
62271003193.0,2015,622710.0,99,99,82.0,383.0,34.237982,-118.478096,2342.0,James Monroe High
62271003209.0,2015,622710.0,99,99,81.0,527.0,33.80363,-118.306826,2559.0,Nathaniel Narbonne Senior High
62271003230.0,2015,622710.0,99,99,107.0,757.0,34.165508,-118.388104,2610.0,North Hollywood Senior High
62271003301.0,2015,622710.0,99,99,109.0,309.0,34.189721,-118.529903,1597.0,Reseda Senior High
62271003315.0,2015,622710.0,99,99,70.0,237.0,34.03848,-118.210926,1670.0,Theodore Roosevelt Senior High
62271003325.0,2015,622710.0,99,99,70.0,313.0,34.272735,-118.443722,2222.0,San Fernando Senior High
62271003330.0,2015,622710.0,99,99,505.0,361.0,33.729989,-118.299385,2489.0,San Pedro Senior High
62271003364.0,2015,622710.0,99,99,43.0,436.0,33.95481,-118.2099,2872.0,South Gate Senior High
62271003378.0,2015,622710.0,99,99,0.0,38.0,34.203648,-118.37771,1350.0,Sun Valley Magnet
62271003385.0,2015,622710.0,99,99,76.0,206.0,34.307378,-118.442192,1988.0,Sylmar Senior High
